"Work","Chapter","Verse","Version","Script" 
"1Cr","03","23","03AH","ὑμεῖς δὲ Χριστοῦ Χριστὸς δὲ θεοῦ" 
"1Cr","04","05","03AH","καὶ τὰ κρυπτὰ τοῦ σκότους φωτίσει [καὶ φανερώσει τὰς βουλὰς τῶν καρδιῶν καὶ τότε] ὁ ἔπαινος γενήσεται ἑκάστῳ ἀπὸ τοῦ θεοῦ" 
"1Cr","04","09b","03AH","θέατρον ἐγενήθημεν τῷ κόσμῳ καὶ ἀγγέλοις καὶ ἀνθρώποις" 
"1Cr","04","15","03AH","() ἐν εὐαγγελίῳ ἐγὼ ὑμᾶς ἐγέννησα" 
"1Cr","05","01","03AH","()" 
"1Cr","05","03","03AH","ἐγὼ μὲν γάρ ὡς ἀπὼν τῷ σώματι παρὼν δὲ τῷ πνεύματι ἤδη κέκρικα ὡς παρὼν τὸν οὕτω τοῦτο κατεργασάμενον" 
"1Cr","05","04","03AH","ἐν τῷ ὀνόματι τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ συναχθέντων ὑμῶν καὶ τοῦ ἐμοῦ πνεύματος σὺν τῇ δυνάμει τοῦ κυρίου ἡμῶν Ἰησοῦ" 
"1Cr","05","05","03AH","παραδοῦναι τὸν τοιοῦτον τῷ Σατανᾷ εἰς ὄλεθρον τῆς σαρκός ἵνα τὸ πνεῦμα σωθῇ ἐν τῇ ἡμέρᾳ τοῦ κυρίου" 
"1Cr","05","07","03AH","ἐκκαθάρατε τὴν παλαιὰν ζύμην ἵνα ἦτε νέον φύραμα καθώς ἐστε ἄζυμοι καὶ γὰρ τὸ πάσχα ἡμῶν ἐτύθη Χριστός" 
"1Cr","05","11","03AH","() μηδὲ συνεσθίειν" 
"1Cr","05","13","03AH","() ἐξάρατε τὸν πονηρὸν ἐξ ὑμῶν" 
"1Cr","06","03","03AH","ἀγγέλους κρινοῦμεν" 
"1Cr","06","11","03AH","ἀλλὰ ταῦτα τινὲς ἦτε ἀλλ᾽ ἀπελούσασθε ἀλλ᾽ ἡγιάσθητε" 
"1Cr","06","13","03AH","σῶμα οὐ τῇ πορνείᾳ ἀλλὰ τῷ κυρίῳ καὶ ὁ κύριος τῷ σώματι ὡς ὁ ναὸς τῷ θεῷ καὶ ὁ θεὸς τῷ ναῷ" 
"1Cr","06","14","03AH","() ὃς τὸν κύριον ἤγειρε καὶ ὑμᾶς ἐξεγερεῖ" 
"1Cr","06","15","03AH","οὐκ οἴδατε ὅτι τὰ σώματα ὑμῶν μέλη Χριστοῦ ἐστιν; ἄρας οὖν τὰ μέλη τοῦ Χριστοῦ ποιήσω πόρνης μέλη; μὴ γένοιτο" 
"1Cr","06","16","03AH","οὐκ οἴδατε γὰρ ὅτι κολλώμενος τῇ πόρνῃ ἓν σῶμά ἐστιν; ἔσονται γάρ φησίν οἱ δύο εἰς σάρκα μίαν" 
"1Cr","06","20","03AH","ἠγοράσθητε γὰρ τιμῆς δοξάσατε ἄραγε [] τὸν θεὸν ἐν τῷ () σώματι ὑμῶν" 
"1Cr","07","01","03AH","()" 
"1Cr","07","02","03AH","()" 
"1Cr","07","03","03AH","()" 
"1Cr","07","07","03AH","()" 
"1Cr","07","10","03AH","()" 
"1Cr","07","11","03AH","()" 
"1Cr","07","29","03AH","ὅτι ὁ καιρὸς συνεσταλμένος ἐστίν" 
"1Cr","07","39","03AH","μόνον ἐν κυρίῳ" 
"1Cr","08","01","03AH","περὶ δὲ τῶν εἰδωλοθύτων" 
"1Cr","08","04","03AH","οἴδαμεν ὅτι εἴδωλον οὐδέν ἐστιν" 
"1Cr","08","05","03AH","καὶ γὰρ εἴπερ εἰσὶν () λεγόμενοι θεοὶ εἴτε ἐν οὐρανοῖς εἴτε ἐπὶ γῆς" 
"1Cr","08","06","03AH","ἀλλ᾽ ἡμῖν εἷς θεὸς ὁ πατήρ ἐξ οὗ τὰ πάντα" 
"1Cr","08","13","03AH","οὐ μὴ φάγω κρέα εἰς τὸν αἰῶνα (ἵνα μὴ τὸν ἀδελφόν μου σκανδαλίσω) []" 
"1Cr","09","07","03AH","τίς στρατεύεται [ἰδίοις ὀψωνίοις ποτέ;] τίς φυτεύει ἄμπελον; τίς ποιμαίνει ποίμνην καὶ ἐκ τοῦ γάλακτος αὐτῆς οὐκ ἐσθίει;" 
"1Cr","09","08","03AH","μὴ κατ᾽ ἄνθρωπον ταῦτα λαλῶ ἢ οὐχὶ καὶ ὁ νόμος Μωσέως ταῦτα λέγει;" 
"1Cr","09","09","03AH","ἐν γὰρ τῷ νόμῳ γέγραπται οὐ φιμώσεις βοῦν ἀλοῶντα μὴ τῶν βοῶν μέλει τῷ θεῷ; ()" 
"1Cr","09","10","03AH","ἢ δι᾽ ἡμᾶς πάντως λέγει; δι᾽ ἡμᾶς γὰρ ἐγράφη ὅτι ὀφείλει ἐπ᾽ ἐλπίδι ὁ ἀροτριῶν ἀροτριᾶν" 
"1Cr","09","15","03AH","ἐγὼ [δὲ οὐ] ἐχρησάμην τὸ καύχημά μου οὐδεὶς κενώσει" 
"1Cr","10","01","03AH","οὐ θέλω γὰρ ὑμᾶς ἀγνοεῖν ἀδελφοί ὅτι οἱ πατέρες ἡμῶν πάντες ὑπὸ τὴν νεφέλην ἦσαν καὶ πάντες διὰ τῆς θαλάσσης διῆλθον" 
"1Cr","10","02","03AH","καὶ πάντες εἰς τὸν Μωσῆν ἐβαπτίσθησαν ἐν τῇ νεφέλῃ καὶ ἐν τῇ θαλάσσῃ" 
"1Cr","10","03","03AH","καὶ πάντες τὸ αὐτὸ βρῶμα πνευματικὸν ἔφαγον" 
"1Cr","10","04","03AH","καὶ πάντες τὸ αὐτὸ πόμα πνευματικὸν ἔπιον ἔπινον γὰρ ἐκ πνευματικῆς ἀκολουθούσης πέτρας ἡ δὲ πέτρα ἦν ὁ Χριστός" 
"1Cr","10","05","03AH","ἀλλ᾽ οὐκ ἐν τοῖς πλείοσιν αὐτῶν εὐδόκησεν [ὁ θεός κατεστρώθησαν γὰρ ἐν τῇ ἐρήμῳ]" 
"1Cr","10","06","03AH","ταῦτα δὲ τύποι ἡμῖν ἐγενήθησαν πρὸς τὸ μὴ εἶναι ἡμᾶς ἐπιθυμητὰς κακῶν καθὼς ἐκεῖνοι ἐπεθύμησαν" 
"1Cr","10","07","03AH","μηδὲ εἰδωλολάτραι γίνεσθε καθώς τινες αὐτῶν ὥς γέγραπται ἐκάθισεν ὁ λαὸς φαγεῖν καὶ πιεῖν καὶ ἀνέστησαν παίζειν" 
"1Cr","10","09","03AH","μηδὲ ἐκπειράζωμεν τὸν Χριστόν [καθώς τινες αὐτῶν ἐξεπείρασαν καὶ ὑπὸ τῶν ὄφεων ἀπώλλυντο]" 
"1Cr","10","11","03AH","ταῦτ᾽ (ἀτύπως) [] συνέβαινεν ἐκείνοις ἐγράφη δὲ πρὸς νουθεσίαν ἡμῶν εἰς οὓς τὰ τέλη τῶν αἰώνων κατήντησεν" 
"1Cr","10","16","03AH","τὸ ποτήριον τῆς εὐλογίας () τὸν ἄρτον ὃν κλῶμεν () τοῦ αἵματος καὶ τοῦ σώματος τοῦ κυρίου εἶναι κοινωνίαν" 
"1Cr","10","19","03AH","τί οὖν φημί; ὅτι ἱερόθυτόν τί ἐστιν ἢ εἰδωλόθυτον τί ἐστιν;" 
"1Cr","10","20","03AH","ἀλλ᾽ ὅτι ἃ θύουσιν δαιμονίοις καὶ οὐ θεῷ 	" 
"1Cr","10","25","03AH","()" 
"1Cr","11","03","03AH","ἀνδρὸς ἡ κεφαλὴ ὁ Χριστός ἐστιν" 
"1Cr","11","05","03AH","γυνὴ προφητεύουσα () οὐκ ἀκατακαλύπτῳ κεφαλῇ" 
"1Cr","11","07","03AH","ἀνὴρ μὲν γὰρ οὐκ ὀφείλει κατακαλύπτεσθαι τὴν κεφαλήν εἰκὼν καὶ δόξα θεοῦ ὑπάρχων" 
"1Cr","11","08","03AH","γυνὴ ἐξ ἀνδρός" 
"1Cr","11","09","03AH","διὰ τὸν ἄνδρα" 
"1Cr","11","10","03AH","ὀφείλει ἡ γυνὴ ἐξουσίαν ἔχειν ἐπὶ τῆς κεφαλῆς διὰ τοὺς ἀγγέλους" 
"1Cr","11","19","03AH","αἱρέσεις () δόκιμοι" 
"1Cr","11","20","03AH","()" 
"1Cr","11","21","03AH","()" 
"1Cr","11","22","03AH","()" 
"1Cr","11","23","03AH","()" 
"1Cr","11","24","03AH","()" 
"1Cr","11","25","03AH","()" 
"1Cr","11","26","03AH","()" 
"1Cr","11","27","03AH","()" 
"1Cr","11","28","03AH","()" 
"1Cr","11","29","03AH","() κρίμα ()" 
"1Cr","11","30","03AH","()" 
"1Cr","11","31","03AH","()" 
"1Cr","11","32","03AH","()" 
"1Cr","11","33","03AH","()" 
"1Cr","11","34","03AH","()" 
"1Cr","12","01","03AH","περὶ τῶν πνευματικῶν" 
"1Cr","12","08","03AH","ᾧ [μὲν γὰρ] δίδοται διὰ τοῦ πνεύματος λόγος σοφίας ἄλλῳ λόγος γνώσεως ()" 
"1Cr","12","09","03AH","ἑτέρῳ πίστις ἐν τῷ αὐτῷ πνεύματι ἄλλῳ χαρίσμα ἰαμάτων" 
"1Cr","12","10","03AH","ἄλλῳ δυνάμεων ἄλλῳ προφητεία ἄλλῳ διάκρισις πνευμάτων ἑτέρῳ γένη γλωσσῶν ἄλλῳ ἑρμηνεία γλωσσῶν" 
"1Cr","12","12","03AH","(τὸ σῶμα) () (τὰ μέλη) ()" 
"1Cr","12","13","03AH","()" 
"1Cr","12","14","03AH","()" 
"1Cr","12","15","03AH","()" 
"1Cr","12","16","03AH","()" 
"1Cr","12","17","03AH","()" 
"1Cr","12","18","03AH","()" 
"1Cr","12","19","03AH","()" 
"1Cr","12","20","03AH","()" 
"1Cr","12","21","03AH","()" 
"1Cr","12","22","03AH","()" 
"1Cr","12","23","03AH","()" 
"1Cr","12","24","03AH","ἀλλὰ ὁ θεὸς συνεκέρασεν τὸ σῶμα τῷ ὑστερουμένῳ περισσοτέραν δοὺς τιμήν" 
"1Cr","12","28","03AH","ἔθετο ὁ κύριος ἐν ἐκκλησίᾳ () ἀποστόλους () προφήτας" 
"1Cr","12","31","03AH","χαρίσματα () καθ᾽ ὑπερβολὴν" 
"1Cr","13","13","03AH","ἀγάπη" 
"1Cr","14","02","03AH","() πνεύματι λαλεῖ μυστήρια" 
"1Cr","14","19","03AH","ἀλλὰ ἐν ἐκκλησίᾳ θέλω πέντε λόγους τῷ νοΐ μου λαλῆσαι διὰ τὸν νόμον" 
"1Cr","14","21","03AH","ἐν τῷ νόμῳ γέγραπται ὅτι ἐν ἑτερογλώσσοις καὶ ἐν χείλεσιν ἑτέροις λαλήσω πρὸς τὸν λαὸν τούτον" 
"1Cr","14","25","03AH","τὰ κρυπτὰ τῆς καρδίας αὐτοῦ φανερὰ γίνεται" 
"1Cr","14","26","03AH","ψαλμός ἀποκάλυψις γλῶσσα ἑρμηνεία" 
"1Cr","14","32","03AH","καὶ πνεύματα προφητῶν προφήταις ὑποτάσσεται" 
"1Cr","14","33","03AH","οὐ γάρ ἀκαταστασίας ἐστιν ἀλλὰ εἰρήνης" 
"1Cr","14","34","03AH","αἱ γυναῖκες ἐν ἐκκλησίᾳ σιγάτωσαν οὐ γὰρ ἐπιτέτραπται αὐταῖς λαλεῖν ἀλλὰ ὑποτάσσεσθαι καθὼς καὶ ὁ νόμος λέγει" 
"1Cr","14","35","03AH","μαθεῖν θέλουσιν" 
"1Cr","15","01","03AH","γνωρίζω δὲ ὑμῖν ἀδελφοί τὸ εὐαγγέλιον ὃ εὐηγγελισάμην ὑμῖν ὃ καὶ παρελάβετε ἐν ᾧ καὶ ἑστήκατε" 
"1Cr","15","02","03AH","δι᾽ οὗ καὶ σῴζεσθε τίνι λόγῳ εὐηγγελισάμην ὑμῖν εἰ κατέχετε ἐκτὸς εἰ μὴ εἰκῇ ἐπιστεύσατε" 
"1Cr","15","03","03AH","παρέδωκα γὰρ ὑμῖν ἐν πρώτοις ὅτι Χριστὸς ἀπέθανεν ὑπὲρ τῶν ἁμαρτιῶν ἡμῶν" 
"1Cr","15","04","03AH","καὶ ὅτι ἐτάφη καὶ ὅτι ἐγήγερται τῇ τρίτῃ ἡμέρᾳ" 
"1Cr","15","09","03AH","()" 
"1Cr","15","11","03AH","() οὕτως κηρύσσομεν καὶ οὕτως ἐπιστεύσατε ()" 
"1Cr","15","12","03AH","πῶς λέγουσίν τινες ὅτι ἀνάστασις νεκρῶν οὐκ ἔστιν;" 
"1Cr","15","14","03AH","εἰ δὲ Χριστὸς οὐκ ἐγήγερται ἐκ νεκρῶν κενὸν καὶ τὸ κήρυγμα ἡμῶν κενὴ καὶ ἡ πίστις ὑμῶν" 
"1Cr","15","17","03AH","() εἰ Χριστὸς οὐκ ἐγήγερται μάταιον [ἡ πίστις ὑμῶν ἔτι ἐστὲ ἐν ταῖς ἁμαρτίαις ὑμῶν]" 
"1Cr","15","20","03AH","εἰ δὲ Χριστὸς κηρύσσεται ἐκ νεκρῶν ἀναστάναι ἀπαρχὴ τῶν κεκοιμημένων" 
"1Cr","15","21","03AH","ἐπειδὴ γὰρ δι᾽ ἀνθρώπου θάνατος καὶ δι᾽ ἀνθρώπου ἀνάστασις νεκρῶν" 
"1Cr","15","22","03AH","ὥσπερ γὰρ διὰ τοῦ Ἀδὰμ πάντες ἀποθνῄσκουσιν οὕτω καὶ ἐν τῷ Χριστῷ πάντες ζῳοποιηθήσονται" 
"1Cr","15","23","03AH","ἀπαρχὴ Χριστός ἔπειτα οἱ τοῦ Χριστοῦ" 
"1Cr","15","24","03AH","() ὅταν καταργήσῃ πᾶσαν ἀρχὴν καὶ ἐξουσίαν" 
"1Cr","15","25","03AH","δεῖ γὰρ αὐτὸν βασιλεύειν (ἄχρι οὗ θῇ τοὺς ἐχθροὺς αὐτοῦ ὑπὸ τοὺς πόδας αὐτοῦ) []	" 
"1Cr","15","29","03AH","τί ποιήσουσιν οἱ βαπτιζόμενοι ὑπὲρ τῶν νεκρῶν; εἰ () νεκροὶ οὐκ ἐγείρονται; τί καὶ βαπτίζονται ὑπὲρ αὐτῶν" 
"1Cr","15","30","03AH","τί καὶ ἡμεῖς κινδυνεύομεν πᾶσαν ὥραν" 
"1Cr","15","31","03AH","καθ᾽ ἡμέραν ἀποθνῄσκοντες; νὴ τὴν ὑμετέραν καύχησιν ἀδελφοί ἣν ἔχω ἐν Χριστῷ Ἰησοῦ τῷ κυρίῳ ἡμῶν	" 
"1Cr","15","32","03AH","εἰ κατ᾽ ἄνθρωπον ἐθηριομάχησα ἐν Ἐφέσῳ τί μοι τὸ ὄφελος; εἰ νεκροὶ οὐκ ἐγείρονται φάγωμεν καὶ πίωμεν αὔριον γὰρ ἀποθνῄσκομεν" 
"1Cr","15","33","03AH","μὴ πλανᾶσθε φθείρουσιν ἤθη χρηστὰ ὁμιλίαι κακαί" 
"1Cr","15","34","03AH","ἐκνήψατε δικαίως καὶ μὴ ἁμαρτάνετε ἀγνωσίαν γὰρ θεοῦ τινες ἔχουσι πρὸς ἐντροπὴν ὑμῖν λαλῶ" 
"1Cr","15","35","03AH","ἀλλ᾽ ἐρεῖ τις πῶς ἐγείρονται οἱ νεκροί; ποίῳ δὲ σώματι ἔρχονται;" 
"1Cr","15","36","03AH","ἄφρον σὺ ὃ σπείρεις οὐ ζῳοποιεῖται ἐὰν μὴ πρῶτον ἀποθάνῃ" 
"1Cr","15","37","03AH","καὶ ὃ σπείρεις οὐ τὸ σῶμα τὸ γενησόμενον σπείρεις ἀλλὰ γυμνὸν κόκκον εἰ τύχοι σίτου ἤ τινος τῶν λοιπῶν" 
"1Cr","15","38","03AH","ὁ δὲ θεὸς δίδωσιν αὐτῷ σῶμα καθὼς ἠθέλησεν ἑκάστον δὲ τῶν σπερμάτων τὸ ἴδιον σῶμα ἀπολαμβάνει" 
"1Cr","15","39","03AH","οὐ πᾶσα σὰρξ ἡ αὐτὴ σάρξ ἄλλη μὲν σάρξ ἀνθρώπου ἄλλη δὲ σὰρξ κτηνῶν ἑτέρα δὲ ἰχθύων" 
"1Cr","15","40","03AH","καὶ σώματα ἐπουράνια καὶ σώματα ἐπίγεια ἀλλ᾽ ἑτέρα μὲν ἡ τῶν ἐπουρανίων δόξα ἑτέρα δὲ ἡ τῶν ἐπιγείων" 
"1Cr","15","41","03AH","ἄλλη δόξα ἡλίου καὶ ἄλλη δόξα σελήνης ἄλλη δόξα ἀστέρων ἀστὴρ γὰρ ἀστέρος διαφέρει ἐν δόξῃ" 
"1Cr","15","42","03AH","οὕτω καὶ ἡ ἀνάστασις (τῶν νεκρῶν) σπείρεται ἐν φθορᾷ ἐγείρεται ἐν ἀφθαρσίᾳ" 
"1Cr","15","43","03AH","σπείρεται ἐν ἀτιμίᾳ ἐγείρεται ἐν δόξῃ σπείρεται ἐν ἀσθενείᾳ ἐγείρεται ἐν δυνάμει" 
"1Cr","15","44","03AH","σπείρεται () ψυχικόν ἐγείρεται () πνευματικόν" 
"1Cr","15","45","03AH","ἐγένετο ὁ πρῶτος ἄνθρωπος Ἀδὰμ εἰς ψυχὴν ζῶσαν ὁ ἔσχατος κύριος εἰς πνεῦμα ζῳοποιοῦν" 
"1Cr","15","46","03AH","() οὐ πρῶτον τὸ πνευματικόν" 
"1Cr","15","47","03AH","() ὁ πρῶτος ἄνθρωπος ἐκ γῆς χοϊκός ὁ δεύτερος κύριος ἐξ οὐρανοῦ" 
"1Cr","15","48","03AH","οἷος ὁ χοϊκός τοιοῦτοι καὶ οἱ χοϊκοί καὶ οἷος ὁ ἐπουράνιος τοιοῦτοι καὶ οἱ ἐπουράνιοι" 
"1Cr","15","49","03AH","(καὶ) καθὼς ἐφορέσαμεν τὴν εἰκόνα τοῦ χοϊκοῦ φορέσωμεν καὶ τὴν εἰκόνα τοῦ ἐπουρανίου" 
"1Cr","15","50","03AH","τοῦτο γὰρ φημι ἀδελφοί ὅτι σὰρξ καὶ αἷμα βασιλείαν θεοῦ οὐ κληρονομήσουσι οὔτε ἡ φθορὰ τὴν ἀφθαρσίαν" 
"1Cr","15","51","03AH","ἰδοὺ μυστήριον ὑμῖν λέγω πάντες μὲν ἀναστησόμεθα οὐ πάντες δὲ ἀλλαγησόμεθα" 
"1Cr","15","52","03AH","ἐν ἀτόμῳ ἐν ῥιπῇ ὀφθαλμοῦ ἐν τῇ ἐσχάτῃ σάλπιγγι σαλπίσει γάρ καὶ οἱ νεκροὶ ἐγερθήσονται ἄφθαρτοι καὶ ἡμεῖς ἀλλαγησόμεθα" 
"1Cr","15","53","03AH","δεῖ γὰρ τὸ φθαρτὸν τοῦτο ἐνδύσασθαι ἀφθαρσίαν καὶ τὸ θνητὸν τοῦτο ἐνδύσασθαι ἀθανασίαν" 
"1Cr","15","54","03AH","ὅταν δὲ τὸ θνητὸν τοῦτο ἐνδύσηται ἀθανασίαν τότε γενήσεται ὁ λόγος ὁ γεγραμμένος κατεπόθη ὁ θάνατος εἰς νῖκος" 
"1Cr","15","55","03AH","ποῦ σου θάνατε τὸ νῖκος; ποῦ σου θάνατε τὸ κέντρον;" 
"1Cr","15","57","03AH","τῷ θεῷ χάρις τῷ διδόντι ἡμῖν τὸ νῖκος" 
"1Cr","15","58","03AH","ἑδραῖοι γίνεσθε" 
"2Cr","00","00","03AH","πρὸς Κορινθίους β΄" 
"2Cr","01","03","03AH","εὐλογητὸς ὁ θεὸς τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ () πατὴρ τῶν οἰκτιρμῶν" 
"2Cr","01","20","03AH","ὅσαι γὰρ ἐπαγγελίαι θεοῦ ἐν αὐτῷ τὸ ναί διὸ καὶ δι᾽ αὐτοῦ τὸ ἀμὴν τῷ θεῷ" 
"2Cr","02","14","03AH","τῷ δὲ θεῷ χάρις τῷ πάντοτε θριαμβεύοντι ἡμᾶς ἐν τῷ Χριστῷ καὶ τὴν ὀσμὴν τῆς γνώσεως αὐτοῦ φανεροῦντι δι᾽ ἡμῶν ἐν παντὶ τόπῳ" 
"2Cr","02","15","03AH","ὅτι Χριστοῦ εὐωδία ἐσμὲν ἐν τοῖς σῳζομένοις καὶ ἐν τοῖς ἀπολλυμένοις" 
"2Cr","02","16","03AH","τοῖς μὲν ὀσμὴ ἐκ θανάτου εἰς θάνατον τοῖς δὲ ὀσμὴ ζωῆς εἰς ζωήν" 
"2Cr","02","17","03AH","(οὐ γάρ ἐσμεν) ὡς οἱ λοιποὶ (καπηλεύοντες τὸν λόγον τοῦ θεοῦ) () ὡς ἐκ θεοῦ κατέναντι θεοῦ ἐν Χριστῷ λαλοῦμεν" 
"2Cr","03","03","03AH","φανερούμενοι ὅτι ἐστὶ ἐπιστολὴ Χριστοῦ διακονηθεῖσα ὑφ᾽ ἡμῶν ἐνγεγραμμένη οὐ μέλανι ἀλλὰ πνεύματι θεοῦ ζῶντος οὐκ ἐν πλαξὶ λιθίναις ἀλλ᾽ ἐν πλαξὶ καρδίαις σαρκίναις" 
"2Cr","03","06","03AH","καινῆς διαθήκης [] οὐ γράμματος ἀλλὰ πνεύματος τὸ γὰρ γράμμα ἀποκτέννει τὸ δὲ πνεῦμα ζῳοποιεῖ" 
"2Cr","03","07","03AH","[εἰ δὲ ἡ διακονία τοῦ θανάτου ἐν γράμμασιν ἐντετυπωμένη λίθοις ἐγενήθη ἐν δόξῃ ὥστε μὴ δύνασθαι ἀτενίσαι τοὺς υἱοὺς Ἰσραὴλ εἰς τὸ πρόσωπον Μωϋσέως διὰ τὴν δόξαν τοῦ προσώπου αὐτοῦ τὴν καταργουμένην]" 
"2Cr","03","08","03AH","[πῶς οὐχὶ μᾶλλον ἡ διακονία τοῦ πνεύματος ἔσται ἐν δόξῃ;]" 
"2Cr","03","09","03AH","[εἰ γὰρ τῇ διακονίᾳ τῆς κατακρίσεως δόξα πολλῷ μᾶλλον περισσεύει ἡ διακονία τῆς δικαιοσύνης δόξῃ]" 
"2Cr","03","10","03AH","[καὶ γὰρ οὐ δεδόξασται τὸ δεδοξασμένον ἐν τούτῳ τῷ μέρει εἵνεκεν τῆς ὑπερβαλλούσης δόξης]" 
"2Cr","03","11","03AH","εἰ γὰρ τὸ καταργούμενον διὰ δόξης πολὺ μᾶλλον τὸ μένον ἐν δόξῃ καὶ μὴ καταργουμένου" 
"2Cr","03","12","03AH","[ἔχοντες οὖν τοιαύτην ἐλπίδα πολλῇ παρρησίᾳ χρώμεθα]" 
"2Cr","03","13","03AH","Μωϋσῆς ἐτίθει κάλυμμα ἐπὶ τὸ πρόσωπον ἑαυτοῦ πρὸς τὸ μὴ ἀτενίσαι τοὺς υἱοὺς Ἰσραὴλ [εἰς τὸ τέλος] τοῦ καταργουμένου" 
"2Cr","03","14","03AH","ἀλλ᾽ ἐπωρώθη τὰ νοήματα τοῦ κόσμου [] ἄχρι γὰρ τῆς σήμερον ἡμέρας τὸ αὐτὸ κάλυμμα ἐπὶ ()" 
"2Cr","03","15","03AH","κάλυμμα ἐπὶ τὴν καρδίαν αὐτῶν κεῖται" 
"2Cr","03","16","03AH","ἡνίκα δ᾽ ἂν ἐπιστρέψῃ πρὸς τὸν θεόν περιαιρεῖται τὸ κάλυμμα" 
"2Cr","03","18","03AH","ἡμεῖς ἤδη ἀνακεκαλυμμένῳ προσώπῳ τὸν Χριστὸν κατοπτριζόμενοι τὴν αὐτὴν εἰκόνα μεταμορφούμεθα ἀπὸ δόξης τοῦ κυρίου εἰς δόξαν καθάπερ ἀπὸ κυρίου πνευμάτων" 
"2Cr","04","04","03AH","ἐν οἷς ὁ θεὸς τοῦ αἰῶνος τούτου ἐτύφλωσεν τὰ νοήματα τῶν ἀπίστων πρὸς τὸ μὴ διαυγάσαι αὐτοῖς τὸν φωτισμὸν () ὅς ἐστιν εἰκὼν τοῦ θεοῦ" 
"2Cr","04","05","03AH","οὐ γὰρ ἑαυτοὺς κηρύσσομεν ἀλλὰ Χριστὸν Ἰησοῦν κύριον ἑαυτοὺς δὲ δούλους ὑμῶν διὰ Ἰησοῦ" 
"2Cr","04","06","03AH","ὅτι ὁ θεὸς ὁ εἰπών ἐκ σκότους φῶς λάμψαι κατέλαμψεν ἐν ταῖς καρδίαις ἡμῶν πρὸς φωτισμὸν τῆς γνώσεως τῆς δόξης αὐτοῦ ἐν προσώπῳ Χριστοῦ" 
"2Cr","04","07","03AH","ἔχομεν οὖν τὸν θησαυρὸν τοῦτον ἐν ὀστρακίνοις σκεύεσιν ἵνα ἡ ὑπερβολὴ ᾖ τῆς δυνάμεως τοῦ θεοῦ καὶ οὐκ ἡμῶν" 
"2Cr","04","08","03AH","[ἐν παντὶ θλιβόμενοι ἀλλ᾽ οὐ στενοχωρούμενοι ἀπορούμενοι ἀλλ᾽ οὐκ ἐξαπορούμενοι]" 
"2Cr","04","09","03AH","[διωκόμενοι ἀλλ᾽ οὐκ ἐγκαταλειπόμενοι καταβαλλόμενοι ἀλλ᾽ οὐκ ἀπολλύμενοι]" 
"2Cr","04","10","03AH","τὴν νέκρωσιν τοῦ θεοῦ περιφέροντες () ἵνα καὶ ἡ ζωὴ τοῦ Χριστοῦ φανερωθῇ ἐν τῷ σώματι ἡμῶν" 
"2Cr","04","11","03AH","ἡμεῖς γὰρ οἱ ζῶντες εἰς θάνατον παραδιδόμεθα ἵνα καὶ ἡ ζωὴ τοῦ Χριστοῦ φανερωθῇ ἐν τῇ θνητῇ ἡμῶν σαρκί" 
"2Cr","04","13","03AH","ἔχοντες δὲ τὸ αὐτὸ πνεῦμα τῆς πίστεως καὶ ἡμεῖς πιστεύομεν διὸ καὶ λαλοῦμεν" 
"2Cr","04","16","03AH","καὶ οὐκ ἐγκακώσομεν () ὁ ἔξω ἡμῶν ἄνθρωπος διαφθείρεται () ὁ ἔσω ἡμῶν ἀνακαινοῦται ἡμέρᾳ καὶ ἡμέρᾳ ()" 
"2Cr","04","17","03AH","()" 
"2Cr","04","18","03AH","() τὰ βλεπόμενα () τὰ μὴ βλεπόμενα () πρόσκαιρα () αἰώνια" 
"2Cr","05","01","03AH","ἐὰν ἡ ἐπίγειος ἡμῶν οἰκία καταλυθῇ [οἰκοδομὴν ἐκ θεοῦ ἔχομεν] οἰκίαν αἰώνιον ἀχειροποίητον ἐν τῷ οὐρανῷ" 
"2Cr","05","02","03AH","[καὶ γὰρ ἐν τούτῳ] στενάζομεν τὸ οἰκητήριον τὸ ἐξ οὐρανοῦ ἐπενδύσασθαι ἐπιποθοῦντες" 
"2Cr","05","03","03AH","εἴπερ καὶ ἐκδυσάμενοι οὐχ εὑρεθησόμεθα γυμνοί" 
"2Cr","05","04","03AH","καὶ γὰρ οἱ ὄντες ἐν τοῦτῳ τῷ σκήνει τοῦ σώματος στενάζομεν βαρούμενοι οὐ θέλοντες ἐκδύσασθαι ἀλλ᾽ ἐπενδύσασθαι ἵνα καταποθῇ τὸ θνητὸν τοῦτο ὑπὸ τῆς ζωῆς" 
"2Cr","05","05","03AH","θεός (ὁ δοὺς) ἡμῖν τὸν ἀραβῶνα τοῦ πνεύματος" 
"2Cr","05","06","03AH","[θαρροῦντες οὖν πάντοτε καὶ εἰδότες ὅτι] ἐνδημοῦντες ἐν τῷ σώματι ἐκδημοῦμεν ἀπὸ τοῦ κυρίου" 
"2Cr","05","08","03AH","[θαρροῦμεν δὲ καὶ] εὐδοκοῦμεν ἐκδημῆσαι ἐκ τοῦ σώματος καὶ ἐνδημῆσαι πρὸς τὸν κύριον" 
