"Chapter","Verse","Version","Script" 
"07","17","07K","καὶ ἐξῆλθεν ὁ λόγος οὗτος ἐν ὅλῃ τῇ Ἰουδαίᾳ περὶ αὐτοῦ μέχρι Ἰωάννου τοῦ βαπτιστοῦ" 
"07","18","07K","ὅς () καὶ προσκαλεσάμενος δύο τινὰς τῶν μαθητῶν αὐτοῦ" 
"07","19","07K","λέγει πορευθέντες εἴπατε αὐτῷ σὺ εἶ ὅς ἔρχῃ [] ἢ ἕτερον προσδοκῶμεν;" 
"07","20","07K","παραγενόμενοι δὲ πρὸς αὐτὸν οἱ ἄνδρες εἶπαν Ἰωάννης ὁ βαπτιστὴς ἀπέστειλεν ἡμᾶς πρὸς σὲ λέγων σὺ εἶ ὅς ἔρχῃ [] ἢ ἕτερον προσδοκῶμεν;" 
"07","22","07K","καὶ ἀποκριθεὶς εἶπεν αὐτοῖς πορευθέντες εἴπατε Ἰωάννῃ ἃ εἶδον ὑμῶν οἱ ὀφθαλμοὶ καὶ ἃ ἤκουσαν ὑμῶν τὰ ὦτα τυφλοὶ ἀναβλέπουσιν χωλοὶ περιπατοῦσιν λεπροὶ καθαρίζονται καὶ κωφοὶ ἀκούουσιν νεκροὶ ἐγείρονται πτωχοὶ εὐαγγελίζονται" 
"07","23","07K","καὶ μακάριος () ἐάν μὴ σκανδαλισθῇς ἐν ἐμοί []" 
"07","24","07K","ἀπελθόντων δὲ τῶν ἀγγέλων Ἰωάννου ἤρξατο λέγειν πρὸς τοὺς ὄχλους περὶ Ἰωάννου τί ἐξήλθατε θεάσασθαι εἰς τὴν ἔρημον; κάλαμον ὑπὸ ἀνέμου σαλευόμενον;" 
"07","25","07K","ἀλλὰ τί ἐξήλθατε ἰδεῖν; ἄνθρωπον ἐν μαλακοῖς ἱματίοις ἠμφιεσμένον; ἰδοὺ οἱ ἐν ἱματισμῷ ἐνδόξῳ καὶ τρυφῇ διάγοντες ἐν τοῖς βασιλείοις εἰσίν" 
"07","26","07K","ἀλλὰ τί ἐξήλθατε ἰδεῖν; προφήτην; ναί λέγω ὑμῖν καὶ περισσότερον προφήτου" 
"07","28b","07K","ὅτι οὐδεὶς μείζων ἐν γεννητοῖς γυναικῶν προφήτης Ἰωάννου τοῦ βαπτιστοῦ" 
"07","27","07K","αὐτός [] ἐστιν περὶ οὗ γέγραπται ἰδοὺ ἀποστέλλω τὸν ἄγγελόν μου πρὸ προσώπου σου ὅς κατασκευάσει τὴν ὁδόν σου" 
"07","28a","07K","ἀμήν λέγω ὑμῖν" 
"07","28c","07K","ὁ δὲ μικρότερος ἐν τῇ βασιλείᾳ τοῦ θεοῦ μείζων αὐτοῦ ἐστιν" 
"07","36","07K","ἠρώτα δέ τις αὐτὸν τῶν Φαρισαίων ἵνα φάγῃ μετ᾽ αὐτοῦ καὶ εἰσελθὼν εἰς τὸν οἶκον τοῦ Φαρισαίου κατεκλίθη" 
"07","37","07K","καὶ ἰδοὺ γυνὴ () ἁμαρτωλός" 
"07","38","07K","στᾶσα ὀπίσω παρὰ τοὺς πόδας αὐτοῦ τοῖς δάκρυσι ἔβρεξε τοὺς πόδας αὐτοῦ καὶ ἤλειφεν τῷ μύρῳ" 
"07","39","07K","ἰδὼν δὲ ὁ Σιμων () εἶπεν ἐν ἑαυτῷ λέγων οὗτος εἰ ἦν προφήτης ἐγίνωσκεν ἂν τίς καὶ ποταπὴ ἡ γυνὴ ἥτις ἅπτεται αὐτοῦ ὅτι ἁμαρτωλός ἐστιν" 
"07","40","07K","καὶ ἀποκριθεὶς ὁ Ἰησοῦς εἶπεν πρὸς τὸν Πέτρον Σίμων ἔχω σοί τι εἰπεῖν ὁ δέ διδάσκαλε εἰπέ φησίν" 
"07","44","07K","καὶ στραφεὶς πρὸς τὴν γυναῖκα τῷ Σίμωνι ἔφη βλέπεις ταύτην τὴν γυναῖκα; αὕτη τοῖς δάκρυσιν ἔβρεξεν τοὺς πόδας μου" 
"07","46","07K","καὶ ἤλειψεν" 
"07","45","07K","καὶ κατεφίλει" 
"07","47","07K","οὗ χάριν λέγω σοι ἀφέωνται αἱ ἁμαρτίαι αὐτῆς αἱ πολλαί ὅτι ἠγάπησεν πολύ" 
"07","48","07K","εἶπεν δὲ αὐτῇ ἀφέωνταί σου αἱ ἁμαρτίαι" 
"07","49","07K","καὶ ἤρξαντο οἱ συνανακείμενοι λέγειν ἐν ἑαυτοῖς τίς οὗτός ἐστιν ὃς καὶ ἁμαρτίας ἀφίησιν;" 
"07","50","07K","εἶπεν δὲ πρὸς τὴν γυναῖκα ἡ πίστις σου σὲ σέσωκεν πορεύου εἰς εἰρήνην" 
"08","02","07K","καὶ γυναῖκές τινες αἳ ἦσαν τεθεραπευμέναι ἀπὸ πνευμάτων πονηρῶν καὶ ἀσθενειῶν Μαρία ἡ καλουμένη Μαγδαληνή ἀφ᾽ ἧς δαιμόνια ἑπτὰ ἐξεληλύθει" 
"08","03","07K","καὶ Ἰωάννα γυνὴ Χουζᾶ ἐπιτρόπου Ἡρῴδου καὶ Σουσάννα καὶ ἕτεραι πολλαί αἵτινες καὶ διηκόνουν αὐτῷ ἐκ τῶν ὑπαρχόντων αὐταῖς" 
"08","04","07K","συνίοντος δὲ ὄχλου πολλοῦ καὶ τῶν κατὰ πόλιν ἐπιπορευομένων πρὸς αὐτὸν εἶπεν παραβολὴν τοιαύτην πρὸς αὐτούς" 
"08","05","07K","ἐξῆλθεν ὁ σπείρων τοῦ σπεῖραι τὸν σπόρον αὐτοῦ καὶ ἐν τῷ σπείρειν αὐτὸν ὃ μὲν ἔπεσεν παρὰ τὴν ὁδόν καὶ κατεπατήθη καὶ τὰ πετεινὰ κατέφαγεν αὐτό" 
"08","06","07K","καὶ ἕτερον κατέπεσεν ἐπὶ τὴν πέτραν καὶ φυὲν ἐξηράνθη διὰ τὸ μὴ ἔχειν ἰκμάδα" 
"08","07","07K","καὶ ἕτερον ἔπεσεν ἐν μέσῳ τῶν ἀκανθῶν καὶ συμφυεῖσαι αἱ ἄκανθαι ἀπέπνιξαν αὐτό" 
"08","08","07K","καὶ ἕτερον ἔπεσεν εἰς τὴν γῆν τὴν ἀγαθήν καὶ τὴν καλήν καὶ φυὲν ἐποίησεν καρπὸν ἑκατονταπλασίονα ταῦτα λέγων ἐφώνει ὁ ἔχων ὦτα ἀκουέτω" 
"08","09","07K","ἐπηρώτων δὲ αὐτὸν οἱ μαθηταὶ αὐτοῦ τίς αὕτη εἴη ἡ παραβολή" 
"08","10a","07K","ὁ δὲ εἶπεν ὑμῖν δέδοται γνῶναι τὰ μυστήρια τῆς βασιλείας τοῦ θεοῦ" 
"08","18","07K","βλέπετε πῶς ἀκούετε ὃς ἂν γὰρ ἔχῃ δοθήσεται αὐτῷ ὃς δὲ ἂν μὴ ἔχῃ καὶ ὃ δοκεῖ ἔχειν ἀρθήσεται ἀπ᾽ αὐτοῦ" 
"08","10b","07K","τοῖς δὲ λοιποῖς οὐ δέδοται εἰ μὴ ἐν παραβολῇ ἵνα βλέποντες μὴ βλέπωσιν καὶ ἀκούοντες μὴ συνιῶσιν" 
"08","11","07K","ἐστιν δὲ αὕτη ἡ παραβολή ὁ σπόρος ἐστὶν ὁ λόγος τοῦ θεοῦ" 
"08","12","07K","οἱ δὲ παρὰ τὴν ὁδόν εἰσιν οἱ ἀκούσαντες εἶτα ἔρχεται ὁ διάβολος καὶ αἴρει τὸν λόγον ἀπὸ τῆς καρδίας αὐτῶν ἵνα μὴ πιστεύσαντες σωθῶσιν" 
"08","13","07K","οἱ δὲ ἐπὶ τῆς πέτρας οἳ ὅταν ἀκούσωσιν μετὰ χαρᾶς δέχονται τὸν λόγον καὶ οὗτοι ῥίζαν οὐκ ἔχουσιν οἳ πρὸς καιρὸν πιστεύουσιν καὶ ἐν καιρῷ πειρασμοῦ ἀφίστανται" 
"08","14","07K","τὸ δὲ εἰς τὰς ἀκάνθας πεσόν οὗτοί εἰσιν οἱ ἀκούσαντες καὶ ὑπὸ μεριμνῶν καὶ πλούτου καὶ ἡδονῶν τοῦ βίου πορευόμενοι συμπνίγονται καὶ οὐ τελεσφοροῦσιν" 
"08","15","07K","τὸ δὲ ἐν τῇ καλῇ γῇ οὗτοί εἰσιν οἵτινες ἐν καρδίᾳ καλῇ ἀκούσαντες τὸν λόγον κατέχουσιν καὶ καρποφοροῦσιν ἐν ὑπομονῇ" 
"08","16","07K","οὐδεὶς δὲ λύχνον ἅψας καλύπτει αὐτὸν" 
"08","17","07K","οὐ γάρ ἐστιν κρυπτὸν ὃ οὐ φανερὸν γενήσεται οὐδὲ ἀπόκρυφον ἀλλὰ ἵνα γνωσθῇ καὶ εἰς φανερὸν ἔλθῃ" 
"08","20","07K","καὶ ἀπηγγέλη αὐτῷ ὅτι ἡ μήτηρ αὐτοῦ [] καὶ οἱ ἀδελφοί αὐτοῦ [] ἐστήκασιν ἔξω ἰδεῖν ζητοῦντες αὐτὸν" 
"08","21","07K","ὁ δὲ ἀποκριθεὶς εἶπεν πρὸς αὐτούς τίς μοι ἡ μήτηρ καὶ τίνες μοι ἀδελφοί εἰ μὴ οἱ ἀκούουσιν τοὺς λόγους μου καὶ ποιοῦσιν αὐτούς;" 
"08","22","07K","ἐγένετο δὲ ἐν μιᾷ τῶν ἡμερῶν ἀναβῆναι αὐτὸν εἰς πλοῖον καὶ οἱ μαθηταὶ αὐτοῦ καὶ εἶπεν πρὸς αὐτούς διέλθωμεν εἰς τὸ πέραν τῆς λίμνης καὶ ἀνήχθησαν" 
"08","23","07K","πλεόντων αὐτῶν ἀφύπνωσεν καὶ κατέβη λαῖλαψ ἀνέμου εἰς τὴν λίμνην καὶ συνεπληροῦντο καὶ ἐκινδύνευον" 
"08","24","07K","προσελθόντες δὲ διήγειραν αὐτὸν λέγοντες διδάσκαλε ἀπολλύμεθα ὁ δὲ διεγερθεὶς ἐπετίμησεν τῷ ἀνέμῳ καὶ τῇ θαλάσσῃ καὶ ἐπαύσαντο καὶ ἐγένετο γαλήνη" 
"08","25","07K","εἶπεν δὲ αὐτοῖς ποῦ ἡ πίστις ὑμῶν; φοβηθέντες δὲ ἐθαύμασαν λέγοντες πρὸς ἀλλήλους τίς δὲ οὗτός ἐστιν ὅς καὶ τοῖς ἀνέμοις ἐπιτάσσει καὶ τῇ θαλάσσῃ καὶ ὑπακούουσιν αὐτῷ;" 
"08","26","07K","καὶ κατέπλευσαν εἰς τὴν χώραν τῶν Γερασηνῶν ἥτις ἐστὶν ἀντιπέρα τῆς Γαλιλαίας" 
"08","27","07K","ἐξελθόντι δὲ αὐτῷ ἐπὶ τὴν γῆν ὑπήντησεν ἀνήρ τις ἐκ τῆς πόλεως ἔχων δαιμόνια ἀπὸ χρόνων ἱκανῶν ὃς ἱμάτιον οὐκ ἐνεδιδύσκετο καὶ ἐν οἰκίᾳ οὐκ ἔμενεν ἀλλ᾽ ἐν τοῖς μνήμασιν ()" 
"08","28","07K","ἰδὼν δὲ τὸν Ἰησοῦν ἀνακράξας φωνῇ μεγάλῃ εἶπεν τί ἐμοὶ καὶ σοί Ἰησοῦ υἱὲ τοῦ θεοῦ; δέομαί σου μή με βασανίσῃς" 
"08","29","07K","παρήγγειλεν γὰρ τῷ δαιμονίῳ τῷ ἀκαθάρτῳ ἔξελθε ἀπὸ τοῦ ἀνθρώπου" 
"08","30","07K","ἐπηρώτησεν δὲ αὐτὸν ὁ Ἰησοῦς τί σοί ὄνομα ἐστὶν; ὁ δὲ εἶπεν λεγιών ὄνομά μοι ὅτι πολλὰ γὰρ ἦσαν δαιμόνια" 
"08","31","07K","καὶ παρεκάλουν αὐτὸν ἵνα μὴ ἐπιτάξῃ αὐτοῖς εἰς τὴν ἄβυσσον ἀπελθεῖν" 
"08","32","07K","ἦν δὲ ἐκεῖ ἀγέλη χοίρων βοσκομένη ἐν τῷ ὄρει καὶ παρεκάλεσαν αὐτὸν ἵνα εἰς τοὺς χοίρους εἰσέλθωσιν καὶ ἐπέτρεψεν αὐτοῖς" 
"08","33","07K","ἐξελθόντα δὲ τὰ δαιμόνια ἀπὸ τοῦ ἀνθρώπου ὥρμησαν εἰς τοὺς χοίρους καὶ ὥρμησεν ἡ ἀγέλη κατὰ τοῦ κρημνοῦ εἰς τὴν λίμνην καὶ ἀπεπνίγη" 
"08","34","07K","ἰδόντες δὲ οἱ βόσκοντες τὸ γεγονὸς ἔφυγον καὶ ἀπήγγειλαν εἰς τὴν πόλιν καὶ εἰς τοὺς ἀγρούς" 
"08","35","07K","παραγενομένων δὲ ἐκ τῆς πόλεως καὶ θεωρησάντων καθήμενον τὸν δαιμονιζόμενον σωφρονοῦντα καὶ ἱματισμένον καθήμενον παρὰ τοὺς πόδας τοῦ Ἰησοῦ ἐφοβήθησαν" 
"08","36","07K","ἀπήγγειλαν δὲ αὐτοῖς οἱ ἰδόντες πῶς ἐσώθη ὁ δαιμονισθείς" 
"08","37","07K","ἠρώτησαν δὲ τὸν Ἰησοῦν πάντες καὶ ἡ χώρα τῶν Γερασηνῶν ἀπελθεῖν ἀπ᾽ αὐτῶν ὅτι φόβῳ μεγάλῳ συνείχοντο αὐτὸς δὲ ἐμβὰς ὑπέστρεψεν" 
"08","40","07K","ἐγένετο δὲ ἐν τῷ ὑποστρέφειν τὸν Ἰησοῦν ἀπεδέξατο αὐτὸν ὁ ὄχλος ἦσαν γὰρ πάντες προσδοκῶντες αὐτόν" 
"08","41","07K","καὶ ἰδοὺ ἦλθεν ἀνὴρ ᾧ ὄνομα Ἰάϊρος καὶ οὗτος ἄρχων τῆς συναγωγῆς ὑπῆρχεν καὶ πεσὼν παρὰ τοὺς πόδας τοῦ Ἰησοῦ παρεκάλει αὐτὸν εἰσελθεῖν εἰς τὸν οἶκον αὐτοῦ" 
"08","42","07K","ἦν γὰρ θυγάτηρ αὐτῷ μονογενὴς ἐτῶν δώδεκα ἀποθνήσκουσα ἐγένετο δὲ ἐν τῷ ὑπάγειν αὐτὸν οἱ ὄχλοι συνέπνιγον αὐτόν" 
"08","43","07K","καὶ γυνὴ οὖσα ἐν ῥύσει αἵματος ἀπὸ ἐτῶν δώδεκα ἦν οὐδὲ εἷς ἴσχυεν θεραπεῦσαι" 
"08","44","07K","προσελθοῦσα ἥψατο τοῦ ἱματίου αὐτοῦ καὶ παραχρῆμα ἔστη ἡ ῥύσις τοῦ αἵματος αὐτῆς" 
"08","45","07K","ὁ δὲ Ἰησοῦς γνοὺς τὴν ἐξελθοῦσαν ἐξ αὐτοῦ δύναμιν ἐπηρώτα τίς μου ἥψατο ἀρνουμένων δὲ πάντων εἶπεν ὁ Πέτρος διδάσκαλε οἱ ὄχλοι συνέχουσίν σε καὶ ἀποθλίβουσιν" 
"08","46","07K","ὁ δὲ Ἰησοῦς εἶπεν ἥψατό μού τις γὰρ ἔγνων δύναμιν ἐξελθοῦσαν ἀπ᾿ ἐμοῦ" 
"08","47","07K","ἰδοῦσα δὲ ἡ γυνὴ ὅτι οὐκ ἔλαθεν ἔντρομος οὖσα ἦλθεν καὶ προσπεσοῦσα αὐτῷ δι᾽ ἣν αἰτίαν ἥψατο αὐτοῦ ἀπήγγειλεν ἐνώπιον παντὸς τοῦ λαοῦ καὶ ὡς ἰάθη παραχρῆμα" 
"08","48","07K","ὁ δὲ εἶπεν αὐτῇ θυγάτηρ ἡ πίστις σου σε σέσωκεν πορεύου εἰς εἰρήνην" 
"08","49","07K","ἔτι αὐτοῦ λαλοῦντος ἔρχονται ἀπὸ τοῦ ἀρχισυναγώγου λέγοντες ὅτι τέθνηκεν ἡ θυγάτηρ σου μηκέτι σκύλλε τὸν διδάσκαλον" 
"08","50","07K","ὁ δὲ Ἰησοῦς ἀκούσας ἀπεκρίθη αὐτῷ μὴ φοβοῦ μόνον πίστευσον καὶ σωθήσεται" 
"08","51","07K","ἐλθὼν δὲ εἰς τὴν οἰκίαν οὐκ ἀφῆκεν εἰσελθεῖν τινα σὺν αὐτῷ εἰ μὴ Πέτρον καὶ Ἰωάννην καὶ Ἰάκωβον καὶ τὸν πατέρα τῆς παιδὸς καὶ τὴν μητέρα" 
"08","52","07K","ἔκλαιον δὲ πάντες καὶ ἐκόπτοντο αὐτήν ὁ δὲ εἶπεν μὴ κλαίετε οὐ γὰρ ἀπέθανεν ἀλλὰ καθεύδει" 
"08","53","07K","καὶ κατεγέλων αὐτοῦ εἰδότες ὅτι ἀπέθανεν" 
"08","54","07K","αὐτὸς δὲ κρατήσας τῆς χειρὸς αὐτῆς ἐφώνησεν λέγων ἡ παῖς ἔγειρε" 
"08","55","07K","καὶ ἐπέστρεψεν τὸ πνεῦμα αὐτῆς καὶ ἀνέστη παραχρῆμα καὶ διέταξεν αὐτῇ δοθῆναι φαγεῖν" 
"08","56","07K","καὶ ἐξέστησαν οἱ γονεῖς αὐτῆς ὁ δὲ παρήγγειλεν αὐτοῖς μηδενὶ εἰπεῖν τὸ γεγονός" 
"09","01","07K","συγκαλεσάμενος δὲ τοὺς δώδεκα μαθητὰς αὐτοὺς ἔδωκεν αὐτοῖς δύναμιν καὶ ἐξουσίαν ἐπὶ πάντα τὰ δαιμόνια" 
"09","02","07K","καὶ ἀπέστειλεν τοὺς μαθητὰς κηρύσσειν τὴν βασιλείαν τοῦ θεοῦ" 
"09","03","07K","καὶ εἶπεν πρὸς αὐτούς μηδὲν αἴρετε εἰς τὴν ὁδόν μήτε ῥάβδον μήτε πήραν μήτε ἄρτον μήτε ἀργύριον μήτε ἀνὰ δύο χιτῶνας ἔχειν" 
"09","04","07K","καὶ εἰς ἣν ἂν οἰκίαν εἰσέλθητε ἐκεῖ μένετε καὶ ἐκεῖθεν ἐξέρχεσθε" 
"09","05","07K","καὶ ὅσοι ἂν μὴ δέχωνται ὑμᾶς ἐξερχόμενοι ἀπὸ τῆς πόλεως ἐκείνης τὸν κονιορτὸν ἀπὸ τῶν ποδῶν ὑμῶν ἀποτινάσσετε εἰς μαρτύριον ἐπ᾽ αὐτούς" 
"09","06","07K","ἐξερχόμενοι δὲ διήρχοντο κατὰ πόλεις καὶ κώμας εὐαγγελιζόμενοι πανταχοῦ" 
"09","07","07K","ἀκούσας δὲ () Ἡρῴδης τὰ γινόμενα ἠπορεῖτο διὰ τὸ λέγεσθαι ὑπό τινων ὅτι Ἰωάννης ἐκ νεκρῶν ἀνέστη" 
"09","08","07K","ὑπό τινων δὲ ὅτι Ἠλίας ἐφάνη ἄλλοι δὲ ὅτι προφήτης τῶν ἀρχαίων ἀνέστη" 
"09","09","07K","εἶπεν δὲ Ἡρῴδης Ἰωάννην ἐγὼ ἀπεκεφάλισα τίς δέ ἐστιν οὗτος περὶ οὗ ἀκούω τοιαῦτα; ()" 
"09","10","07K","καὶ ὑποστρέψαντες οἱ ἀπόστολοι διηγήσαντο αὐτῷ ὅσα ἐποίησαν καὶ παραλαβὼν αὐτοὺς ὑπεχώρησεν κατ᾽ ἰδίαν εἰς τόπον ἔρημον ὃν καλούμενον Βηθσαϊδά" 
"09","11","07K","οἱ δὲ ὄχλοι γνόντες ἠκολούθησαν αὐτῷ καὶ ἀποδεξάμενος αὐτοὺς ἐλάλει αὐτοῖς περὶ τῆς βασιλείας τοῦ θεοῦ καὶ τοὺς χρείαν ἔχοντας θεραπείας αὐτοῦ πάντας ἰᾶτο" 
"09","12","07K","ἡ δὲ ἡμέρα ἤρξατο κλίνειν προσελθόντες δὲ οἱ δώδεκα εἶπαν αὐτῷ ἀπόλυσον τοὺς ὄχλους ἵνα πορευθέντες εἰς τὰς κύκλῳ κώμας καὶ ἀγροὺς καταλύσωσιν ὅτι ὧδε ἐν ἐρήμῳ τόπῳ ἐσμέν" 
"09","13","07K","εἶπεν δὲ πρὸς αὐτούς δότε αὐτοῖς ὑμεῖς φαγεῖν οἱ δὲ εἶπαν οὐκ εἰσὶν ἡμῖν πλεῖον ἢ πέντε ἄρτοι καὶ δύο ἰχθύες εἰ μήτι πορευθέντες ἡμεῖς ἀγοράσωμεν εἰς πάντα τὸν λαὸν τοῦτον βρώματα" 
"09","14","07K","ἦσαν γὰρ ὡσεὶ ἄνδρες πεντακισχίλιοι εἶπεν δὲ πρὸς τοὺς μαθητὰς αὐτοῦ κατακλίνατε αὐτοὺς κλισίας ὡσεὶ ἀνὰ πεντήκοντα" 
"09","15","07K","καὶ ἐποίησαν οὕτως" 
"09","16","07K","λαβὼν δὲ τοὺς πέντε ἄρτους καὶ τοὺς δύο ἰχθύας ἀναβλέψας εἰς τὸν οὐρανὸν προσηύξατο καὶ εὐλόγησεν [] ἐπ᾽ αὐτοὺς καὶ ἐδίδου τοῖς μαθηταῖς παραθεῖναι τῷ ὄχλῳ" 
"09","17","07K","καὶ ἔφαγον καὶ ἐχορτάσθησαν πάντες καὶ ἤρθη τὸ περίσσευμα τῶν κλασμάτων κόφινοι δώδεκα" 
"09","18","07K","καὶ ἐγένετο ἐν τῷ εἶναι αὐτοὺς κατὰ μόνας συνῆσαν αὐτῷ οἱ μαθηταί καὶ ἐπηρώτησεν αὐτοὺς λέγων τίνα με λέγουσιν τὸν υἱὸν τοῦ ἀνθρώπου οἱ ἄνθρωποι;" 
"09","19","07K","λέγουσιν δὲ οἱ μαθηταί Ἰωάννην τὸν βαπτιστήν ἄλλοι δὲ Ἠλίαν ἢ ἕνα τῶν προφητῶν" 
"09","20","07K","εἶπεν δὲ αὐτοῖς ὑμεῖς δὲ τίνα; ἀποκριθεὶς δὲ Πέτρος εἶπε σὺ εἶ ὁ χριστὸς [] ()" 
"09","21","07K","ὁ δὲ ἐπιτιμήσας αὐτοῖς παρήγγειλεν μηδενὶ λέγειν τοῦτο" 
"09","22","07K","εἰπὼν ὅτι δεῖ τὸν υἱὸν τοῦ ἀνθρώπου πολλὰ παθεῖν καὶ ἀποδοκιμασθῆναι ἀπὸ τῶν πρεσβυτέρων καὶ γραμματέων καὶ ἀρχιερέων [] καὶ ἀποκτανθῆναι [] καὶ μετὰ τρεῖς ἡμέρας ἀναστῆναι []" 
"09","23","07K","ἔλεγεν δὲ πρὸς πάντας εἴ τις θέλει ὀπίσω μου ἔρχεσθαι ἀρνησάσθω ἑαυτὸν καὶ ἀκολουθείτω μοι" 
"09","24","07K","ὃς γὰρ ἂν θέλῃ τὴν ψυχὴν αὐτοῦ σῶσαι ἀπολέσει αὐτήν καὶ ὅς ἂν ἀπολέσῃ αὐτὴν ἕνεκεν ἐμοῦ σώσει αὐτήν" 
"09","25","07K","τί γὰρ ὠφελεῖ ἄνθρωπον κερδῆσαι τὸν κόσμον ὅλον ἑαυτὸν δὲ ἀπολέσαι ἢ ζημιωθῆναι;" 
"09","26","07K","ὃς ἂν ἐπαισχυνθῇ με () καὶ ἐγὼ ἐπαισχυνθήσομαι αὐτόν" 
"09","27","07K","λέγω δὲ ὑμῖν ἀληθῶς εἰσίν τινες τῶν αὐτοῦ ἑστηκότων οἳ οὐ μὴ γεύσωνται θανάτου ἕως ἂν ἴδωσιν τὸν υἱὸν τοῦ ἀνθρώπου ἐρχόμενον ἐν τῇ δόξῃ αὐτοῦ" 
"09","28","07K","() καὶ παραλαβὼν Πέτρον καὶ Ἰωάννην καὶ Ἰάκωβον ἀνέβη εἰς τὸ ὄρος" 
"09","29","07K","καὶ ἐγένετο ἐν τῷ προσεύχεσθαι αὐτὸν ἡ ἰδέα τοῦ προσώπου αὐτοῦ ἠλλοιώθη καὶ ὁ ἱματισμὸς αὐτοῦ λευκὸς ἐξαστράπτων" 
"09","30","07K","καὶ ἰδοὺ δύο ἄνδρες συνελάλουν αὐτῷ Ἠλίας καὶ Μωϋσῆς" 
"09","31a","07K","ἐν δόξη" 
"09","33b","07K","εἶπεν ὁ Πέτρος πρὸς τὸν Ἰησοῦν διδάσκαλε καλόν ἐστιν ἡμᾶς ὧδε εἶναι καὶ ποιήσωμεν ὧδε τρεῖς σκηνάς μίαν σοὶ καὶ Μωϋσεῖ μίαν καὶ Ἠλίᾳ μίαν μὴ εἰδὼς ὃ λέγει" 
"09","34","07K","ταῦτα δὲ αὐτοῦ λέγοντος ἐγένετο νεφέλη καὶ ἐπεσκίαζεν αὐτούς ἐφοβήθησαν δὲ ἐν τῷ εἰσελθεῖν αὐτοὺς εἰς τὴν νεφέλην" 
"09","35","07K","καὶ φωνὴ ἐκ τῆς νεφέλης οὗτός ἐστιν ὁ υἱός μου ὁ ἀγαπητός μου αὐτοῦ ἀκούετε" 
"09","36","07K","καὶ ἐν τῷ γενέσθαι τὴν φωνὴν εὑρέθη Ἰησοῦς μόνος καὶ αὐτοὶ ἐσίγησαν καὶ οὐδενὶ ἀπήγγειλαν ἐν ἐκείναις ταῖς ἡμέραις ὧν ἑώρακαν" 
"09","37","07K","ἐγένετο δὲ διὰ τῆς ἡμέρας κατελθόντα αὐτὸν ἀπὸ τοῦ ὄρους συνελθεῖν αὐτῷ ὄχλον πολύν" 
"09","38","07K","καὶ ἰδοὺ ἀνὴρ ἀπὸ τοῦ ὄχλου ἐβόησεν λέγων διδάσκαλε δέομαί σου ἐπιβλέψαι ἐπὶ τὸν υἱόν μου ὅτι μονογενής μοί ἐστιν" 
"09","39","07K","λαμβάνει γὰρ αὐτὸν ἐξαίφνης πνεῦμα καὶ ῥήσσει καὶ σπαράσσει μετὰ ἀφροῦ καὶ μόγις ἀποχωρεῖ ἀπ᾽ αὐτοῦ συντρῖβον αὐτόν" 
"09","40","07K","καὶ ἐδεήθην τῶν μαθητῶν σου καὶ οὐκ ἠδυνήθησαν ἐκβαλεῖν αὐτό" 
"09","41","07K","καὶ () πρὸς αὐτούς ὦ γενεὰ ἄπιστος ἕως πότε ἀνέξομαι ὑμῶν; προσάγαγε τὸν υἱόν σου" 
"09","42","07K","ἔτι δὲ προσερχομένου αὐτοῦ ἔρρηξεν αὐτὸν τὸ δαιμόνιον καὶ συνεσπάραξεν ἐπετίμησεν δὲ ὁ Ἰησοῦς τῷ πνεύματι τῷ ἀκαθάρτῳ καὶ ἀφῆκεν αὐτὸν καὶ ἀπέδωκεν τὸν παῖδα τῷ πατρὶ αὐτοῦ" 
"09","43","07K","ἐξεπλήσσοντο δὲ πάντες ἐπὶ τῇ μεγαλειότητι τοῦ θεοῦ πάντων δὲ θαυμαζόντων ἐπὶ πᾶσιν οἷς ἐποίει εἶπεν πρὸς τοὺς μαθητὰς αὐτοῦ" 
"09","44","07K","θέσθε ὑμεῖς εἰς τὰ ὦτα ὑμῶν τοὺς λόγους τούτους ὁ γὰρ υἱὸς τοῦ ἀνθρώπου μέλλει παραδίδοσθαι εἰς χεῖρας ἀνθρώπων" 
"09","45a","07K","οἱ δὲ ἠγνόουν τὸ ῥῆμα τοῦτο" 
"09","45b","07K","καὶ ἐφοβοῦντο ἐπερωτῆσαι αὐτὸν περὶ τοῦ ῥήματος τούτου" 
"09","46b","07K","τὸ τίς ἂν εἴη μείζων αὐτῶν" 
"09","47","07K","ὁ δὲ Ἰησοῦς εἰδὼς τὸν διαλογισμὸν τῆς καρδίας αὐτῶν ἐπιλαβόμενος παιδίον ἔστησεν αὐτὸ παρ᾽ ἑαυτῷ" 
"09","48","07K","καὶ εἶπεν ὃς ἐὰν δέξηται τὸ παιδίον τοῦτο ἐπὶ τῷ ὀνόματί μου ἐμὲ δέχεται καὶ τὸν ἀποστείλαντά με ὁ γὰρ μικρότερος ἐν πᾶσιν ὑμῖν ὑπάρχων οὗτός ἐστιν μέγας" 
"09","49","07K","ἀποκριθεὶς δὲ Ἰωάννης εἶπεν διδάσκαλε εἴδομέν τινα ἐπὶ τῷ ὀνόματί σου ἐκβάλλοντα δαιμόνια καὶ ἐκωλύσαμεν αὐτὸν ὅτι οὐκ ἀκολουθεῖ μεθ᾽ ἡμῶν" 
