"Chapter","Verse","Version","Script" 
"20","39","04TS","() scribae () magister bene dixisti." 
"20","41","04TS","() (scribae) () Christum () filius David ()." 
"20","42","04TS","()" 
"20","43","04TS","()" 
"20","44","04TS","(ipse David) () (dominum eum appellat) ()." 
"21","07","04TS","(interrogatio discipulorum)." 
"21","08","04TS","() multi () venient in nomine meo dicentes ego sum Christus. () tempus () (prohibet eos recipi)." 
"21","09","04TS","() bella () oportet () haec fieri" 
"21","10","04TS","() regnum super regnum et gens super gentem" 
"21","11","04TS","pestis et fames () terrae motus () formidines () prodigia de caelo ()." 
"21","12","04TS","ante haec autem () (persecutiones et passiones)" 
"21","13","04TS","() in martyrium et in salutem." 
"21","14","04TS","(cohibuit praecogitationem)." 
"21","15","04TS","() sapientia (ipsa cui nemo resisteret)." 
"21","16","04TS","(a proximis quoque persecutiones)" 
"21","17","04TS","(odium nominis)." 
"21","19","04TS","sed per tolerantiam salvos facietis vosmetipsos." 
"21","20","04TS","(cum coepisset vallari exercitibus Hierusalem tempus excidii)." 
"21","25","04TS","(solis et lunae siderumque prodigia) et in terra angustia nationum obstupescentium (a sonitu maris fluctuantis)." 
"21","26","04TS","(pro expectatione imminentium orbi et ipsae vires caelorum concuti habeant)" 
"21","27","04TS","et tunc videbunt filium hominis venientem de caelis cum plurima virtute." 
"21","28","04TS","cum autem haec flent errigetis vos et levabitis capita quoniam appropinquavit redemptio vestra." 
"21","29","04TS","() parabola () aspice ficum et arbores omnes." 
"21","30","04TS","cum fructum protulerint intellegunt homines aestatem appropinquasse." 
"21","31","04TS","sic et vos cum videritis haec fieri scitote in proximo esse regnum dei." 
"21","32","04TS","() non transiet caelum et terra nisi omnia peragantur." 
"21","33","04TS","terra et caelum transiet verbum autem meum manet in aevum." 
"21","34","04TS","(admonentur discipuli) ne quando graventur corda vestra crapula et ebrietate et saecularibus curis et insistat vobis repentinus dies ille" 
"21","35","04TS","velut laqueus." 
"21","37","04TS","() per diem in templo docebat ad noctem vero (in elaeonem secedebat)." 
"21","38","04TS","(auditorium) () (diluculo conveniendum erat)." 
"22","01","04TS","() festus () pascha ()" 
"22","03","04TS","() ([Iudas])" 
"22","04","04TS","()" 
"22","05","04TS","() (praemium) ()." 
"22","07","04TS","()" 
"22","08","04TS","()" 
"22","14","04TS","()" 
"22","15","04TS","() concupiscentia concupivi pascha edere vobiscum antequam patiar." 
"22","19","04TS","(acceptum panem et distributum discipulis) () hoc est corpus meum (tradere) pro vobis." 
"22","20","04TS","() (in calicis mentione testamentum constituens sanguine suo obsignatum)." 
"22","22b","04TS","vae per quem traditur filius hominis." 
"22","33","04TS","(Petrum praesumptorie aliquid)" 
"22","34","04TS","(elocutum negationi) (destinavit)." 
"22","41","04TS","()" 
"22","47","04TS","()" 
"22","48","04TS","(osculo tradi)." 
"22","63","04TS","()" 
"22","64","04TS","()" 
"22","66","04TS","(perductus in consessum)." 
"22","67","04TS","(an ipse esset Christus interrogatur) () si dixero vobis non credetis." 
"22","69","04TS","abhinc erit filius hominis sedens ad dexteram virtutis dei." 
"22","70","04TS","() ergo tu filius dei es? () vos dicitis." 
"23","01","04TS","(perductum illum ad Pilatum)" 
"23","02","04TS","(onerare coeperunt quod) () (se regem diceret Christum)." 
"23","03","04TS","() Pilatus (interrogavit) tu es Christus? () tu dicis." 
"23","04","04TS","(summi sacerdotes)." 
"23","06","04TS","()" 
"23","07","04TS","(a Pilato Herodi missus)." 
"23","08","04TS","(delectatus est Herodes viso Iesu)." 
"23","09","04TS","(nec vocem ullam ab eo audivit)." 
"23","10","04TS","()" 
"23","11","04TS","()" 
"23","12","04TS","()" 
"23","18","04TS","(Barrabas)" 
"23","19","04TS","()" 
"23","20","04TS","()" 
"23","21","04TS","()" 
"23","22","04TS","()" 
"23","23","04TS","()" 
"23","24","04TS","()" 
"23","25","04TS","(quidem nocentissimus vita ut bonus donatur Christus vero iustissimus ut homicida morti expostulatur)." 
"23","32","04TS","(sed et duo scelesti circumfiguntur illi)." 
"23","33","04TS","() scelesti ()." 
"23","34a","04TS","()" 
"23","44","04TS","(hora sexta) (caelum luminibus floruisset magis sol radiis insultasset)" 
"23","45","04TS","(scissum est et templi velum)" 
"23","46","04TS","(vociferatur ad patrem) (tricesimo psalmo). (hoc dicto) expiravit." 
"23","50","04TS","() Ioseph ()" 
"23","51","04TS","(qui non consenserat in scelere Iudaeis)" 
"23","52","04TS","(caro) () (de Pilato postulatum)" 
"23","53","04TS","(de patibulo detractum sindone involutum sepulcro novo conditum)." 
"23","55","04TS","(mulieres)" 
"23","56","04TS","()." 
"24","01","04TS","(mulieres) () (quae ante lucem convenerunt ad sepulcrum cum odorum paratura)" 
"24","03","04TS","(corpore non invenio)." 
"24","04","04TS","(mulieres illae) () (inter dolorem et spem) (et duo ibidem angeli apparuerunt) ()." 
"24","05","04TS","()" 
"24","06","04TS","() rememoramini quae locutus sit vobis in Galilaea" 
"24","07","04TS","dicens quod oportet tradi filium hominis et crucifigi et tertia die resurgere." 
"24","09","04TS","revertentes quoque a sepulcro (ad renuntiandam scilicet domini resurrectionem)" 
"24","10","04TS","(discipuli)." 
"24","11","04TS","(incredulitas discipulorum perseverabat)." 
"24","13","04TS","(duo ex illis iter agebant)" 
"24","14","04TS","()" 
"24","15","04TS","(et dominus eis adhaerebant)." 
"24","16","04TS","(non comparens quod ipse esset)." 
"24","17","04TS","()" 
"24","18","04TS","()" 
"24","19","04TS","()" 
"24","20","04TS","()" 
"24","21","04TS","nos autem putabamus ipsum esse redemptorem Israelis." 
"24","25","04TS","() o insensati et tardi corde in non credendo omnibus quae locutus est ad vos." 
"24","26","04TS","()" 
"24","28","04TS","()" 
"24","29","04TS","()" 
"24","30","04TS","()" 
"24","31","04TS","()" 
"24","33","04TS","()" 
"24","34","04TS","()" 
"24","35","04TS","()" 
"24","36","04TS","()" 
"24","37","04TS","() (haesitantibus eis ne phantasma esset)." 
"24","38","04TS","() quid turbati estis et quid cogitationes subeunt in corda vestra?" 
"24","39","04TS","videte manus meas et pedes quia ego ipse sum quoniam spiritus ossa non habet sicut me videtis habere. et scitote quia ego sum." 
"24","41","04TS","(atquin adhuc eis non credentibus propterea cibum desideravit)." 
"24","42","04TS","()" 
"24","43","04TS","()" 
"24","44","04TS","()" 
"24","45","04TS","()" 
"24","46","04TS","()" 
"24","47","04TS","(apostolos mittens ad praedicandum universis nationibus)." 
"24","48","04TS","()" 
"24","49","04TS","()" 
"24","50","04TS","()" 
"24","51","04TS","()" 
"24","52","04TS","()" 
"24","53","04TS","()" 
