"Chapter","Verse","Version","Script" 
"08","40","01H","ἐγένετο δὲ ἐν τῷ ὑποστρέψαι τὸν Ἰησοῦν ἀπεδέξατο αὐτὸν ὁ ὄχλος· ἦσαν γὰρ πάντες προσδοκῶντες αὐτόν." 
"08","41","01H","καὶ ἰδοὺ ἦλθεν ἀνὴρ ᾧ ὄνομα Ἰάειρος καὶ αὐτὸς ἄρχων τῆς συναγωγῆς ὑπῆρχε καὶ πεσὼν παρὰ τοὺς πόδας τοῦ Ἰησοῦ παρεκάλει αὐτὸν εἰσελθεῖν εἰς τὸν οἶκον αὐτοῦ·" 
"08","42","01H","ὅτι θυγάτηρ μονογενὴς ἦν αὐτῷ ὡς ἐτῶν δώδεκα καὶ αὕτη ἀπέθνῃσκεν. ἐν δὲ τῷ ὑπάγειν αὐτὸν οἱ ὄχλοι συνέπνιγον αὐτόν." 
"08","43","01H","καὶ γυνὴ οὖσα ἐν ῥύσει αἵματος ἀπὸ ἐτῶν δώδεκα ἥτις εἰς ἰατροὺς προσαναλώσασα ὅλον τὸν βίον οὐκ ἴσχυσεν ὑπ᾽ οὐδενὸς θεραπευθῆναι" 
"08","44","01H","προσελθοῦσα ὄπισθεν ἥψατο τοῦ κρασπέδου τοῦ ἱματίου αὐτοῦ· καὶ παραχρῆμα ἔστη ἡ ῥύσις τοῦ αἵματος αὐτῆς." 
"08","45","01H","καὶ εἶπεν ὁ Ἰησοῦς· τίς ὁ ἁψάμενός μου; ἀρνουμένων δὲ πάντων εἶπεν ὁ Πέτρος καὶ οἱ μετ᾽ αὐτοῦ· ἐπιστάτα οἱ ὄχλοι συνέχουσί σε καὶ ἀποθλίβουσι καὶ λέγεις· τίς ὁ ἁψάμενός μου;" 
"08","46","01H","ὁ δὲ Ἰησοῦς εἶπεν· ἥψατό μού τις· ἐγὼ γὰρ ἔγνων δύναμιν ἐξελθοῦσαν ἀπ᾽ ἐμοῦ." 
"08","47","01H","ἰδοῦσα δὲ ἡ γυνὴ ὅτι οὐκ ἔλαθε τρέμουσα ἦλθε καὶ προσπεσοῦσα αὐτῷ δι᾽ ἣν αἰτίαν ἥψατο αὐτοῦ ἀπήγγειλεν αὐτῷ ἐνώπιον παντὸς τοῦ λαοῦ καὶ ὡς ἰάθη παραχρῆμα." 
"08","48","01H","ὁ δὲ εἶπεν αὐτῇ· θάρσει θυγάτηρ ἡ πίστις σου σέσωκέ σε· πορεύου εἰς εἰρήνην." 
"08","49","01H","ἔτι αὐτοῦ λαλοῦντος ἔρχεταί τις παρὰ τοῦ ἀρχισυναγώγου λέγων αὐτῷ· ὅτι τέθνηκεν ἡ θυγάτηρ σου· μὴ σκύλλε τὸν διδάσκαλον." 
"08","50","01H","ὁ δὲ Ἰησοῦς ἀκούσας ἀπεκρίθη αὐτῷ λέγων· μὴ φοβοῦ μόνον πίστευε καὶ σωθήσεται." 
"08","51","01H","εἰσελθὼν δὲ εἰς τὴν οἰκίαν οὐκ ἀφῆκεν εἰσελθεῖν οὐδένα εἰ μὴ Πέτρον καὶ Ἰάκωβον καὶ Ἰωάννην καὶ τὸν πατέρα τῆς παιδὸς καὶ τὴν μητέρα." 
"08","52","01H","ἔκλαιον δὲ πάντες καὶ ἐκόπτοντο αὐτήν. ὁ δὲ εἶπε· μὴ κλαίετε· οὐκ ἀπέθανεν ἀλλὰ καθεύδει." 
"08","53","01H","καὶ κατεγέλων αὐτοῦ εἰδότες ὅτι ἀπέθανεν." 
"08","54","01H","αὐτὸς δὲ ἐκβαλὼν ἔξω πάντας καὶ κρατήσας τῆς χειρὸς αὐτῆς ἐφώνησε λέγων· ἡ παῖς ἐγείρου." 
"08","55","01H","καὶ ἐπέστρεψε τὸ πνεῦμα αὐτῆς καὶ ἀνέστη παραχρῆμα· καὶ διέταξεν αὐτῇ δοθῆναι φαγεῖν." 
"08","56","01H","καὶ ἐξέστησαν οἱ γονεῖς αὐτῆς· ὁ δὲ παρήγγειλεν αὐτοῖς μηδενὶ εἰπεῖν τὸ γεγονός." 
"09","01","01H","συγκαλεσάμενος δὲ τοὺς δώδεκα μαθητὰς αὑτοῦ ἔδωκεν αὐτοῖς δύναμιν καὶ ἐξουσίαν ἐπὶ πάντα τὰ δαιμόνια καὶ νόσους θεραπεύειν·" 
"09","02","01H","καὶ ἀπέστειλεν αὐτοὺς κηρύσσειν τὴν βασιλείαν τοῦ θεοῦ καὶ ἰᾶσθαι τοὺς ἀσθενοῦντας." 
"09","03","01H","καὶ εἶπε πρὸς αὐτούς· μηδὲν αἴρετε εἰς τὴν ὁδὸν μήτε ῥάβδους μήτε πήραν μήτε ἄρτον μήτε ἀργύριον· μήτε ἀνὰ δύο χιτῶνας ἔχειν." 
"09","04","01H","καὶ εἰς ἣν ἂν οἰκίαν εἰσέλθητε ἐκεῖ μένετε καὶ ἐκεῖθεν ἐξέρχεσθε." 
"09","05","01H","καὶ ὅσοι ἂν μὴ δέξωνται ὑμᾶς ἐξερχόμενοι ἀπὸ τῆς πόλεως ἐκείνης καὶ τὸν κονιορτὸν ἀπὸ τῶν ποδῶν ὑμῶν ἀποτινάξατε εἰς μαρτύριον ἐπ᾽ αὐτούς." 
"09","06","01H","ἐξερχόμενοι δὲ διήρχοντο κατὰ τὰς κώμας εὐαγγελιζόμενοι καὶ θεραπεύοντες πανταχοῦ" 
"09","07","01H","ἤκουσε δὲ Ἡρώδης ὁ τετράρχης τὰ γενόμενα ὑπ᾽ αὐτοῦ πάντα· καὶ διηπόρει διὰ τὸ λέγεσθαι ὑπό τινων ὅτι Ἰωάννης ἐγήγερται ἐκ νεκρῶν·" 
"09","08","01H","ὑπό τινων δέ ὅτι Ἠλίας ἐφάνη· ἄλλων δὲ ὅτι προφήτης εἷς τῶν ἀρχαίων ἀνέστη." 
"09","09","01H","καὶ εἶπεν ὁ Ἡρώδης· Ἰωάννην ἐγὼ ἀπεκεφάλισα· τίς δέ ἐστιν οὗτος, περὶ οὗ ἐγὼ ἀκούω τοιαῦτα; καὶ ἐζήτει ἰδεῖν αὐτόν." 
"09","10","01H","καὶ ὑποστρέψαντες οἱ ἀπόστολοι διηγήσαντο αὐτῷ ὅσα ἐποίησαν καὶ παραλαβὼν αὐτοὺς ὑπεχώρησε κατ᾽ ἰδίαν εἰς τόπον ἔρημον πόλεως καλουμένης Βηθσαϊδά" 
"09","11","01H","οἱ δὲ ὄχλοι γνόντες ἠκολούθησαν αὐτῷ· καὶ δεξάμενος αὐτοὺς ἐλάλει αὐτοῖς περὶ τῆς βασιλείας τοῦ θεοῦ καὶ τοὺς χρείαν ἔχοντας θεραπείας ἰᾶτο·" 
"09","12","01H","ἡ δὲ ἡμέρα ἤρξατο κλίνειν· προσελθόντες δὲ οἱ δώδεκα εἶπον αὐτῷ· ἀπόλυσον τὸν ὄχλον ἵνα ἀπελθόντες εἰς τὰς κύκλῳ κώμας καὶ τοὺς ἀγροὺς καταλύσωσι καὶ εὕρωσιν ἐπισιτισμόν· ὅτι ὧδε ἐν ἐρήμῳ τόπῳ ἐσμέν." 
"09","13","01H","εἶπε δὲ πρὸς αὐτούς· δότε αὐτοῖς ὑμεῖς φαγεῖν. οἱ δὲ εἶπον· οὐκ εἰσὶν ἡμῖν πλεῖον ἢ πέντε ἄρτοι καὶ δύο ἰχθύες εἰ μή τι πορευθέντες ἡμεῖς ἀγοράσωμεν εἰς πάντα τὸν λαὸν τοῦτον βρώματα." 
"09","14","01H","ἦσαν γὰρ ὡσεὶ ἄνδρες πεντακισχίλιοι. εἶπε δὲ πρὸς τοὺς μαθητὰς αὑτοῦ· κατακλίνατε αὐτοὺς κλισίας ἀνὰ πεντήκοντα." 
"09","15","01H","καὶ ἐποίησαν οὕτω, καὶ ἀνέκλιναν ἅπαντας." 
"09","16","01H","λαβὼν δὲ τοὺς πέντε ἄρτους καὶ τοὺς δύο ἰχθύας ἀναβλέψας εἰς τὸν οὐρανὸν εὐλόγησεν αὐτούς· καὶ κατέκλασε καὶ ἐδίδου τοῖς μαθηταῖς παρατιθεῖναι τῷ ὄχλῳ." 
"09","17","01H","καὶ ἔφαγον καὶ ἐχορτάσθησαν πάντες· καὶ ἤρθη τὸ περισσεῦσαν αὐτοῖς κλασμάτων, κόφινοι δώδεκα." 
"09","18","01H","καὶ ἐγένετο ἐν τῷ εἶναι αὐτὸν προσευχόμενον κατὰ μόνας συνῆσαν αὐτῷ οἱ μαθηταί· καὶ ἐπηρώτησεν αὐτοὺς λέγων· τίνα με λέγουσιν οἱ ὄχλοι εἶναι [];" 
"09","19","01H","οἱ δὲ ἀποκριθέντες εἶπον· Ἰωάννην τὸν βαπτιστήν· ἄλλοι δὲ Ἠλίαν ἄλλοι δὲ ὅτι προφήτης τις τῶν ἀρχαίων ἀνέστη." 
"09","20","01H","εἶπε δὲ αὐτοῖς· ὑμεῖς δὲ τίνα με λέγετε εἶναι; ἀποκριθεὶς δὲ ὁ Πέτρος εἶπε· τὸν Χριστὸν τοῦ θεοῦ." 
"09","21","01H","ὁ δὲ ἐπιτιμήσας αὐτοῖς παρήγγειλε μηδενὶ εἰπεῖν τοῦτο" 
"09","22","01H","εἰπών· ὅτι δεῖ τὸν υἱὸν τοῦ ἀνθρώπου πολλὰ παθεῖν καὶ ἀποδοκιμασθῆναι ἀπὸ τῶν πρεσβυτέρων καὶ ἀρχιερέων καὶ γραμματέων καὶ ἀποκτανθῆναι καὶ τῇ τρίτῃ ἡμέρᾳ ἐγερθῆναι." 
"09","23","01H","ἔλεγε δὲ πρὸς πάντας· εἴ τις θέλει ὀπίσω μου ἐλθεῖν ἀπαρνησάσθω ἑαυτὸν καὶ ἀράτω τὸν σταυρὸν αὑτοῦ καθ᾽ ἡμέραν καὶ ἀκολουθείτω μοι." 
"09","24","01H","ὃς γὰρ ἂν θέλῃ τὴν ψυχὴν αὐτοῦ σῶσαι ἀπολέσει αὐτήν· ὃς δ᾽ ἂν ἀπολέσῃ τὴν ψυχὴν αὑτοῦ ἕνεκεν ἐμοῦ οὗτος σώσει αὐτήν." 
"09","25","01H","τί γὰρ ὠφελεῖται ἄνθρωπος κερδήσας τὸν κόσμον ὅλον ἑαυτὸν δὲ ἀπολέσας ἢ ζημιωθείς;" 
"09","26","01H","ὃς γὰρ ἂν ἐπαισχυνθῇ με καὶ τοὺς ἐμοὺς λόγους τοῦτον ὁ υἱὸς τοῦ ἀνθρώπου ἐπαισχυνθήσεται ὅταν ἔλθῃ ἐν τῇ δόξῃ αὑτοῦ καὶ τοῦ πατρὸς καὶ τῶν ἁγίων ἀγγέλων." 
"09","27","01H","λέγω δὲ ὑμῖν ἀληθῶς εἰσί τινες τῶν ὧδε ἑστηκότων οἳ οὐ μὴ γεύσονται θανάτου ἕως ἂν ἴδωσι τὴν βασιλείαν τοῦ θεοῦ." 
"09","28","01H","ἐγένετο δὲ μετὰ τοὺς λόγους τούτους ὡσεὶ ἡμέραι ὀκτὼ καὶ παραλαβὼν τὸν Πέτρον καὶ Ἰωάννην καὶ Ἰάκωβον ἀνέβη εἰς τὸ ὄρος προσεύξασθαι." 
"09","29","01H","καὶ ἐγένετο ἐν τῷ προσεύχεσθαι αὐτὸν τὸ εἶδος τοῦ προσώπου αὐτοῦ ἕτερον καὶ ὁ ἱματισμὸς αὐτοῦ λευκὸς ἐξαστράπτων." 
"09","30","01H","καὶ ἰδοὺ ἄνδρες δύο συνέστησαν [] αὐτῷ οἵτινες ἦσαν Μωσῆς καὶ Ἠλίας" 
"09","31a","01H","ὀφθέντες ἐν δόξῃ αὐτοῦ." 
"09","32","01H","ὁ δὲ Πέτρος καὶ οἱ σὺν αὐτῷ ἦσαν βεβαρημένοι ὕπνῳ· διαγρηγορήσαντες δὲ εἶδον τὴν δόξαν αὐτοῦ καὶ τοὺς δύο ἄνδρας τοὺς συνεστῶτας αὐτῷ." 
"09","33","01H","καὶ ἐγένετο ἐν τῷ διαχωρίζεσθαι αὐτοὺς ἀπ᾽ αὐτοῦ εἶπεν ὁ Πέτρος πρὸς τὸν Ἰησοῦν· ἐπιστάτα καλόν ἐστιν ἡμᾶς ὧδε εἶναι· καὶ ποιήσωμεν σκηνὰς τρεῖς μίαν σοὶ καὶ Μωσεῖ μίαν καὶ μίαν Ἠλίᾳ· μὴ εἰδὼς ὃ λέγει." 
"09","34","01H","ταῦτα δὲ αὐτοῦ λέγοντος ἐγένετο νεφέλη καὶ ἐπεσκίασεν αὐτούς· ἐφοβήθησαν δὲ ἐν τῷ ἐκείνους εἰσελθεῖν εἰς τὴν νεφέλην." 
"09","35","01H","καὶ φωνὴ ἐγένετο ἐκ τῆς νεφέλης λέγουσα· οὗτός ἐστιν ὁ υἱός μου ὁ ἀγαπητὸς αὐτοῦ ἀκούετε." 
"09","36","01H","καὶ ἐν τῷ γενέσθαι τὴν φωνὴν εὑρέθη ὁ Ἰησοῦς μόνος· καὶ αὐτοὶ ἐσίγησαν καὶ οὐδενὶ ἀπήγγειλαν ἐν ἐκείναις ταῖς ἡμέραις οὐδὲν ὧν ἑωράκασιν." 
"09","37","01H","ἐγένετο δὲ ἐν τῇ ἑξῆς ἡμέρᾳ κατελθόντων αὐτῶν ἀπὸ τοῦ ὄρους συνήντησεν αὐτῷ ὄχλος πολύς." 
"09","38","01H","καὶ ἰδοὺ ἀνὴρ ἀπὸ τοῦ ὄχλου ἀνεβόησε λέγων· διδάσκαλε δέομαί σου ἐπίβλεψον ἐπὶ τὸν υἱόν μου ὅτι μονογενής ἐστί μοι." 
"09","39","01H","καὶ ἰδοὺ πνεῦμα λαμβάνει αὐτὸν καὶ ἐξαίφνης κράζει καὶ σπαράσσει αὐτὸν μετὰ ἀφροῦ καὶ μόγις ἀποχωρεῖ ἀπ᾽ αὐτοῦ συντρίβον αὐτόν." 
"09","40","01H","καὶ ἐδεήθην τῶν μαθητῶν σου ἵνα ἐκβάλλωσιν αὐτὸ καὶ οὐκ ἠδυνήθησαν []." 
"09","41","01H","ἀποκριθεὶς δὲ ὁ Ἰησοῦς εἶπεν· ὦ γενεὰ ἄπιστος καὶ διεστραμμένη ἕως πότε ἔσομαι πρὸς ὑμᾶς καὶ ἀνέξομαι ὑμῶν; προσάγαγε ὧδε τὸν υἱόν σου." 
"09","42","01H","ἔτι δὲ προσερχομένου αὐτοῦ ἔῤῥηξεν αὐτὸν τὸ δαιμόνιον καὶ συνεσπάραξεν· ἐπετίμησε δὲ ὁ Ἰησοῦς τῷ πνεύματι τῷ ἀκαθάρτῳ καὶ ἰάσατο τὸν παῖδα· καὶ ἀπέδωκεν αὐτὸν τῷ πατρὶ αὐτοῦ." 
"09","43","01H","ἐξεπλήσσοντο δὲ πάντες ἐπὶ τῇ μεγαλειότητι τοῦ θεοῦ. πάντων δὲ θαυμαζόντων ἐπὶ πᾶσιν οἷς ἐποίησεν ὁ Ἰησοῦς εἶπε πρὸς τοὺς μαθητὰς αὐτοῦ·" 
"09","44","01H","θέσθε ὑμεῖς εἰς τὰ ὦτα ὑμῶν τοὺς λόγους τούτους· ὁ γὰρ υἱὸς τοῦ ἀνθρώπου μέλλει παραδίδοσθαι εἰς χεῖρας ἀνθρώπων." 
"09","45","01H","οἱ δὲ ἠγνόουν τὸ ῥῆμα τοῦτο καὶ ἦν παρακεκαλυμμένον ἀπ᾽ αὐτῶν ἵνα μὴ αἴσθωνται αὐτό· καὶ ἐφοβοῦντο ἐρωτῆσαι αὐτὸν περὶ τοῦ ῥήματος τούτου." 
"09","46","01H","εἰσῆλθε δὲ διαλογισμὸς ἐν αὐτοῖς τὸ τίς ἂν εἴη μείζων αὐτῶν." 
"09","47","01H","ὁ δὲ Ἰησοῦς ἰδὼν τὸν διαλογισμὸν τῆς καρδίας αὐτῶν ἐπιλαβόμενος παιδίου ἔστησεν αὐτὸ παρ᾽ ἑαυτῷ" 
"09","48","01H","καὶ εἶπεν αὐτοῖς· ὃς ἐὰν δέξηται τοῦτο τὸ παιδίον ἐπὶ τῷ ὀνόματί μου ἐμὲ δέχεται· καὶ ὃς ἐὰν ἐμὲ δέξηται δέχεται τὸν ἀποστείλαντά με· ὁ γὰρ μικρότερος ἐν πᾶσιν ὑμῖν ὑπάρχων οὗτος ἔσται μέγας." 
"09","49","01H","ἀποκριθεὶς δὲ ὁ Ἰωάννης εἶπεν· ἐπιστάτα εἴδομέν τινα ἐπὶ τῷ ὀνόματί σου ἐκβάλλοντα τὰ δαιμόνια· καὶ ἐκωλύσαμεν αὐτὸν ὅτι οὐκ ἀκολουθεῖ μεθ᾽ ἡμῶν." 
"09","50","01H","καὶ εἶπε πρὸς αὐτὸν ὁ Ἰησοῦς· μὴ κωλύετε· ὃς γὰρ οὐκ ἔστι καθ᾽ ὑμῶν, ὑπὲρ ὑμῶν ἐστιν." 
"09","51","01H","ἐγένετο δὲ ἐν τῷ συμπληροῦσθαι τὰς ἡμέρας τῆς ἀναλήμψεως αὐτοῦ, καὶ αὐτὸς τὸ πρόσωπον αὐτοῦ ἐστήριξε τοῦ πορεύεσθαι εἰς Ἰερουσαλήμ." 
"09","52","01H","καὶ ἀπέστειλεν ἀγγέλους πρὸ προσώπου αὐτοῦ· καὶ πορευθέντες εἰσῆλθον εἰς κώμην Σαμαρειτῶν ὥστε ἑτοιμάσαι αὐτῷ·" 
"09","53","01H","καὶ οὐκ ἐδέξαντο αὐτὸν ὅτι τὸ πρόσωπον αὐτοῦ ἦν πορευόμενον εἰς Ἰερουσαλήμ." 
"09","54","01H","ἰδόντες δὲ οἱ μαθηταὶ αὐτοῦ Ἰάκωβος καὶ Ἰωάννης εἶπον· κύριε θέλεις εἴπωμεν πῦρ καταβῆναι ἀπὸ τοῦ οὐρανοῦ καὶ ἀναλῶσαι αὐτοὺς ὡς καὶ Ἠλίας ἐποίησε;" 
"09","55","01H","στραφεὶς δὲ ἐπετίμησεν αὐτοῖς καὶ εἶπεν· οὐκ οἴδατε οἵου πνεύματός ἐστε ὑμεῖς·" 
"09","56","01H","ὁ γὰρ υἱὸς τοῦ ἀνθρώπου οὐκ ἦλθε ψυχὰς ἀνθρώπων ἀπολέσαι ἀλλὰ σῶσαι. καὶ ἐπορεύθησαν εἰς ἑτέραν κώμην." 
"09","57","01H","ἐγένετο δὲ πορευομένων αὐτῶν ἐν τῇ ὁδῷ εἶπέ τις πρὸς αὐτόν· ἀκολουθήσω σοι ὅπου ἂν ἀπέρχῃ κύριε." 
"09","58","01H","καὶ εἶπεν αὐτῷ ὁ Ἰησοῦς· αἱ ἀλώπεκες φωλεοὺς ἔχουσι καὶ τὰ πετεινὰ τοῦ οὐρανοῦ κατασκηνώσεις· ὁ δὲ υἱὸς τοῦ ἀνθρώπου οὐκ ἔχει ποῦ τὴν κεφαλὴν κλίνῃ." 
"09","59","01H","εἶπε δὲ πρὸς ἕτερον· ἀκολούθει μοι· ὁ δὲ εἶπε· κύριε ἐπίτρεψόν μοι ἀπελθόντι πρῶτον θάψαι τὸν πατέρα μου." 
"09","60","01H","εἶπε δὲ αὐτῷ ὁ Ἰησοῦς· ἄφες τοὺς νεκροὺς θάψαι τοὺς ἑαυτῶν νεκρούς· σὺ δὲ ἀπελθὼν διάγγελλε τὴν βασιλείαν τοῦ θεοῦ." 
"09","61","01H","εἶπε δὲ καὶ ἕτερος· ἀκολουθήσω σοι κύριε· πρῶτον δὲ ἐπίτρεψόν μοι ἀποτάξασθαι τοῖς εἰς τὸν οἶκόν μου." 
"09","62","01H","εἶπε δὲ πρὸς αὐτὸν ὁ Ἰησοῦς· οὐδεὶς ἐπιβαλὼν τὴν χεῖρα αὐτοῦ ἐπ᾽ ἄροτρον καὶ βλέπων εἰς τὰ ὀπίσω εὔθετός ἐστιν εἰς τὴν βασιλείαν τοῦ θεοῦ." 
"10","01","01H","μετὰ δὲ ταῦτα ἀνέδειξεν ὁ κύριος καὶ ἑτέρους ἑβδομήκοντα καὶ ἀπέστειλεν αὐτοὺς ἀνὰ δύο πρὸ προσώπου αὐτοῦ εἰς πᾶσαν πόλιν καὶ τόπον οὗ ἔμελλεν αὐτὸς ἔρχεσθαι." 
"10","02","01H","ἔλεγεν οὖν πρὸς αὐτούς· ὁ μὲν θερισμὸς πολὺς οἱ δὲ ἐργάται ὀλίγοι· δεήθητε οὖν τοῦ κυρίου τοῦ θερισμοῦ ὅπως ἐκβάλλῃ ἐργάτας εἰς τὸν θερισμὸν αὑτοῦ." 
"10","03","01H","ὑπάγετε· ἰδοὺ ἐγὼ ἀποστέλλω ὑμᾶς ὡς ἄρνας ἐν μέσῳ λύκων." 
"10","04","01H","μὴ βαστάζετε βαλάντιον μὴ πήραν μηδὲ ὑποδήματα· καὶ μηδένα κατὰ τὴν ὁδὸν ἀσπάσησθε." 
"10","05","01H","εἰς ἣν δ᾽ ἂν οἰκίαν εἰσέρχησθε πρῶτον λέγετε· εἰρήνη τῷ οἴκῳ τούτῳ." 
"10","06","01H","καὶ ἐὰν μὲν ᾖ ἐκεῖ υἱὸς εἰρήνης ἐπαναπαύσεται ἐπ᾽ αὐτὸν ἡ εἰρήνη ὑμῶν· εἰ δὲ μήγε ἐφ᾽ ὑμᾶς ἀνακάμψει." 
"10","07","01H","ἐν αὐτῇ δὲ τῇ οἰκίᾳ μένετε ἐσθίοντες καὶ πίνοντες τὰ παρ᾽ αὐτῶν. ἄξιος γὰρ ὁ ἐργάτης τοῦ μισθοῦ αὑτοῦ ἐστι. μὴ μεταβαίνετε ἐξ οἰκίας εἰς οἰκίαν." 
"10","08","01H","καὶ εἰς ἣν δ᾽ ἂν πόλιν εἰσέρχησθε καὶ δέχωνται ὑμᾶς ἐσθίετε τὰ παρατιθέμενα ὑμῖν" 
"10","09","01H","καὶ θεραπεύετε τοὺς ἐν αὐτῇ ἀσθενεῖς καὶ λέγετε αὐτοῖς· ἤγγικεν ἐφ᾽ ὑμᾶς ἡ βασιλεία τοῦ θεοῦ." 
"10","10","01H","εἰς ἣν δ᾽ ἂν πόλιν εἰσέρχησθε καὶ μὴ δέχωνται ὑμᾶς ἐξελθόντες εἰς τὰς πλατείας αὐτῆς εἴπατε·" 
"10","11","01H","καὶ τὸν κονιορτὸν τὸν κολληθέντα ἡμῖν ἐκ τῆς πόλεως ὑμῶν ἀπομασσόμεθα ὑμῖν· πλὴν τοῦτο γινώσκετε ὅτι ἤγγικεν ἐφ᾽ ὑμᾶς ἡ βασιλεία τοῦ θεοῦ." 
"10","16","01H","ὁ ἀκούων ὑμῶν ἐμοῦ ἀκούει· καὶ ὁ ἀθετῶν ὑμᾶς ἐμὲ ἀθετεῖ· ὁ δὲ ἐμὲ ἀθετῶν ἀθετεῖ τὸν ἀποστείλαντά με." 
"10","17","01H","ὑπέστρεψαν δὲ οἱ ἑβδομήκοντα μετὰ χαρᾶς λέγοντες· κύριε καὶ τὰ δαιμόνια ὑποτάσσεται ἡμῖν ἐν τῷ ὀνόματί σου." 
"10","18","01H","εἶπε δὲ αὐτοῖς· ἐθεώρουν τὸν σατανᾶν ὡς ἀστραπὴν ἐκ τοῦ οὐρανοῦ πεσόντα." 
"10","19","01H","ἰδοὺ δίδωμι ὑμῖν τὴν ἐξουσίαν τοῦ πατεῖν ἐπάνω ὄφεων καὶ σκορπίων καὶ ἐπὶ πᾶσαν τὴν δύναμιν τοῦ ἐχθροῦ· καὶ οὐδὲν ὑμᾶς οὐ μὴ ἀδικήσει." 
"10","20","01H","πλὴν ἐν τούτῳ μὴ χαίρετε ὅτι τὰ πνεύματα ὑμῖν ὑποτάσσεται· χαίρετε δὲ μᾶλλον ὅτι τὰ ὀνόματα ὑμῶν ἐγράφη ἐν τοῖς οὐρανοῖς." 
"10","21","01H","ἐν αὐτῇ τῇ ὥρᾳ ἠγαλλιάσατο τῷ πνεύματι ὁ Ἰησοῦς καὶ εἶπεν· ἐξομολογοῦμαί σοι κύριε τοῦ οὐρανοῦ ὅτι ἀπέκρυψας ταῦτα ἀπὸ σοφῶν καὶ συνετῶν καὶ ἀπεκάλυψας αὐτὰ νηπίοις· ναὶ ὁ πατὴρ ὅτι οὕτως ἐγένετο εὐδοκία ἔμπροσθέν σου." 
"10","22","01H","πάντα μοι παρεδόθη ὑπὸ τοῦ πατρός μου· καὶ οὐδεὶς γινώσκει τίς ἐστιν ὁ πατήρ εἰ μὴ ὁ υἱὸς· καὶ τίς ἐστιν ὁ υἱὸς εἰ μὴ ὁ πατὴρ καὶ ᾧ ἐὰν βούληται ὁ υἱὸς ἀποκαλύψαι []." 
"10","23","01H","καὶ στραφεὶς πρὸς τοὺς μαθητὰς κατ᾽ ἰδίαν εἶπε· μακάριοι οἱ ὀφθαλμοὶ οἱ βλέποντες ἃ βλέπετε." 
"10","24","01H","λέγω γὰρ ὑμῖν ὅτι προφῆται οὐκ εἶδον ἃ ὑμεῖς βλέπετε." 
"10","25","01H","καὶ ἰδοὺ νομικός τις ἀνέστη ἐκπειράζων αὐτὸν καὶ λέγων· διδάσκαλε τί ποιήσας ζωὴν κληρονομήσω;" 
"10","26","01H","ὁ δὲ εἶπε πρὸς αὐτόν· ἐν τῷ νόμῳ τί γέγραπται; πῶς ἀναγινώσκεις;" 
"10","27","01H","ὁ δὲ ἀποκριθεὶς εἶπεν· ἀγαπήσεις κύριον τὸν θεόν σου ἐξ ὅλης τῆς καρδίας σου καὶ ἐξ ὅλης τῆς ψυχῆς σου καὶ ἐξ ὅλης τὴς ἰσχύος σου καὶ ἐξ ὅλης τῆς διανοίας σου· καὶ τὸν πλησίον σου ὡς σεαυτόν." 
"10","28","01H","εἶπε δὲ αὐτῷ· ὀρθῶς ἀπεκρίθης· τοῦτο ποίει καὶ ζήσῃ." 
"10","29","01H","ὁ δὲ θέλων δικαιοῦν ἑαυτὸν εἶπε πρὸς τὸν Ἰησοῦν· καὶ τίς ἐστί μου πλησίον;" 
"10","30","01H","ὑπολαβὼν δὲ ὁ Ἰησοῦς εἶπεν· ἄνθρωπός τις κατέβαινεν ἀπὸ Ἰερουσαλὴμ εἰς Ἰεριχὼ καὶ λησταῖς περιέπεσεν· οἱ καὶ ἐκδύσαντες αὐτὸν καὶ πληγὰς ἐπιθέντες ἀπῆλθον ἀφέντες ἡμιθανῆ τυγγάνοντα." 
"10","31","01H","κατὰ συγκυρίαν δὲ ἱερεύς τις κατέβαινεν ἐν τῇ ὁδῷ ἐκείνῃ· καὶ ἰδὼν αὐτὸν ἀντιπαρῆλθεν." 
"10","32","01H","ὁμοίως δὲ καὶ λευΐτης γενόμενος κατὰ τὸν τόπον ἐλθὼν καὶ ἰδὼν ἀντιπαρῆλθεν." 
"10","33","01H","Σαμαρείτης δέ τις ὁδεύων ἦλθε κατ᾽ αὐτὸν καὶ ἰδὼν αὐτὸν ἐσπλαγχνίσθη." 
"10","34","01H","καὶ προσελθὼν κατέδησε τὰ τραύματα αὐτοῦ ἐπιχέων ἔλαιον καὶ οἶνον· ἐπιβιβάσας δὲ αὐτὸν ἐπὶ τὸ ἴδιον κτῆνος ἤγαγεν αὐτὸν εἰς πανδοχεῖον καὶ ἐπεμελήθη αὐτοῦ." 
"10","35","01H","καὶ ἐπὶ τὴν αὔριον ἐξελθὼν ἐκβαλὼν δύο δηνάρια ἔδωκε τῷ πανδοχεῖ καὶ εἶπεν αὐτῷ· ἐπιμελήθητι αὐτοῦ· καὶ ὅ τι ἂν προσδαπανήσῃς ἐγὼ ἐν τῷ ἐπανέρχεσθαί με ἀποδώσω σοι." 
"10","36","01H","τίς οὖν τούτων τῶν τριῶν δοκεῖ σοι πλησίον γεγονέναι τοῦ ἐμπεσόντος εἰς τοὺς λῃστάς;" 
"10","37","01H","ὁ δὲ εἶπεν· ὁ ποιήσας τὸ ἔλεος μετ᾽ αὐτοῦ. εἶπεν οὖν αὐτῷ ὁ Ἰησοῦς· πορεύου καὶ σὺ ποίει ὁμοίως." 
