"id","word_id","form","div_book","div_chapter","div_section","orig","lemma","bgmpos","document_id"
785,"658","αὐτός","Ev","7","7.27","αὐτός","αὐτός","rpnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
786,"659","ἐστι","Ev","7","7.27","ἐστι","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
787,"660","περὶ","Ev","7","7.27","περὶ","περί","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
788,"661","οὗ","Ev","7","7.27","οὗ","ὅς","rrgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
789,"662","γέγραπται","Ev","7","7.27","γέγραπται","γράφω","vixp3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
790,"-","·","Ev","7","7.27","·","·","·","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
791,"663","ἰδοὺ","Ev","7","7.27","ἰδοὺ","ἰδού","i","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
792,"664","ἐγὼ","Ev","7","7.27","ἐγὼ","ἐγώ","rpnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
793,"665","ἀποστέλλω","Ev","7","7.27","ἀποστέλλω","ἀποστέλλω","vipa1s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
794,"666","τὸν","Ev","7","7.27","τὸν","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
795,"667","ἄγγελόν","Ev","7","7.27","ἄγγελόν","ἄγγελος","namsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
796,"668","μου","Ev","7","7.27","μου","ἐγώ","rpg-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
797,"669","πρὸ","Ev","7","7.27","πρὸ","πρό","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
798,"670","προσώπου","Ev","7","7.27","προσώπου","πρόσωπον","ngnsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
799,"671","σου","Ev","7","7.27","σου","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
800,"-",",","Ev","7","7.27",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
801,"672","ὅς","Ev","7","7.27","ὅς","ὅς","rrnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
802,"673","κατασκευάσει","Ev","7","7.27","κατασκευάσει","κατασκευάζω","vifa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
803,"674","τὴν","Ev","7","7.27","τὴν","ὁ","dafs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
804,"675","ὁδόν","Ev","7","7.27","ὁδόν","ὁδός","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
805,"676","σου","Ev","7","7.27","σου","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
806,"677","ἔμπροσθέν","Ev","7","7.27","ἔμπροσθέν","ἔμπροσθεν","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
807,"678","σου","Ev","7","7.27","σου","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
808,"-",".","Ev","7","7.27",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
809,"679","μείζων","Ev","7","7.28","μείζων","μέγας","annmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
810,"680","πάντων","Ev","7","7.28","πάντων","πᾶς","aigmpn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
811,"681","τῶν","Ev","7","7.28","τῶν","ὁ","dgmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
812,"682","γεννητῶν","Ev","7","7.28","γεννητῶν","γεννητός","angmpn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
813,"683","γυναικῶν","Ev","7","7.28","γυναικῶν","γυνή","ngfpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
814,"684","προφήτης","Ev","7","7.28","προφήτης","προφήτης","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
815,"685","Ἰωάννης","Ev","7","7.28","Ἰωάννης","Ἰωάννης","nnmsp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
816,"686","ἐστίν","Ev","7","7.28","ἐστίν","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
817,"-","·","Ev","7","7.28","·","·","·","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
818,"687","ὁ","Ev","7","7.28","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
819,"688","δὲ","Ev","7","7.28","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
820,"689","μικρότερος","Ev","7","7.28","μικρότερος","μικρός","annmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
821,"690","ἐν","Ev","7","7.28","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
822,"691","τῇ","Ev","7","7.28","τῇ","ὁ","ddfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
823,"692","βασιλείᾳ","Ev","7","7.28","βασιλείᾳ","βασιλεία","ndfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
824,"693","μείζων","Ev","7","7.28","μείζων","μέγας","annmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
825,"694","αὐτοῦ","Ev","7","7.28","αὐτοῦ","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
826,"695","ἐστιν","Ev","7","7.28","ἐστιν","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
827,"-",".","Ev","7","7.28",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
828,"696","καὶ","Ev","7","7.36b","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
829,"697","εἰσελθὼν","Ev","7","7.36b","εἰσελθὼν","εἰσέρχομαι","vpaanms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
830,"698","εἰς","Ev","7","7.36b","εἰς","εἰς","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
831,"699","τὸν","Ev","7","7.36b","τὸν","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
832,"700","οἶκον","Ev","7","7.36b","οἶκον","οἶκος","namsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
833,"701","τοῦ","Ev","7","7.36b","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
834,"702","Φαρισαίου","Ev","7","7.36b","Φαρισαίου","Φαρισαῖος","ngmsp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
835,"703","κατεκλίθη","Ev","7","7.36b","κατεκλίθη","κατακλίνω","viap3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
836,"-",".","Ev","7","7.36b",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
837,"704","γυνή","Ev","7","7.37","γυνή","γυνή","nnfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
838,"705","ἁμαρτωλός","Ev","7","7.37","ἁμαρτωλός","ἁμαρτωλός","annfsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
839,"-",".","Ev","7","7.37",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
840,"706","στᾶσα","Ev","7","7.38","στᾶσα","ἵστημι","vpaanfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
841,"707","ὀπίσω","Ev","7","7.38","ὀπίσω","ὀπίσω","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
842,"708","παρὰ","Ev","7","7.38","παρὰ","παρά","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
843,"709","τοὺς","Ev","7","7.38","τοὺς","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
844,"710","πόδας","Ev","7","7.38","πόδας","πούς","nampc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
845,"711","ἔβρεξε","Ev","7","7.38","ἔβρεξε","βρέχω","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
846,"712","τοῖς","Ev","7","7.38","τοῖς","ὁ","ddnp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
847,"713","δάκρυσι","Ev","7","7.38","δάκρυσι","δάκρυον","ndnpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
848,"714","τοὺς","Ev","7","7.38","τοὺς","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
849,"715","πόδας","Ev","7","7.38","πόδας","πούς","nampc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
850,"716","καὶ","Ev","7","7.38","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
851,"717","ἤλειψεν","Ev","7","7.38","ἤλειψεν","ἀλείφω","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
852,"718","καὶ","Ev","7","7.38","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
853,"719","κατεφίλει","Ev","7","7.38","κατεφίλει","καταφιλέω","viia3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
854,"-",".","Ev","7","7.38",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
855,"720","αὕτη","Ev","7","7.44","αὕτη","οὗτος","rdnfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
856,"721","τοῖς","Ev","7","7.44","τοῖς","ὁ","ddnp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
857,"722","δάκρυσιν","Ev","7","7.44","δάκρυσιν","δάκρυον","ndnpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
858,"723","ἔβρεξεν","Ev","7","7.44","ἔβρεξεν","βρέχω","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
859,"724","τοὺς","Ev","7","7.44","τοὺς","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
860,"725","πόδας","Ev","7","7.44","πόδας","πούς","nampc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
861,"726","μου","Ev","7","7.44","μου","ἐγώ","rpg-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
862,"727","καὶ","Ev","7","7.44","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
863,"728","ἤλειψεν","Ev","7","7.44","ἤλειψεν","ἀλείφω","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
864,"729","καὶ","Ev","7","7.44","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
865,"730","κατεφίλει","Ev","7","7.44","κατεφίλει","καταφιλέω","viia3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
866,"-",".","Ev","7","7.44",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
867,"731","ἡ","Ev","7","7.50","ἡ","ὁ","dnfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
868,"732","πίστις","Ev","7","7.50","πίστις","πίστις","nnfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
869,"733","σου","Ev","7","7.50","σου","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
870,"734","σέσωκέν","Ev","7","7.50","σέσωκέν","σῴζω","vixa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
871,"735","σε","Ev","7","7.50","σε","σύ","rpa-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
872,"-",".","Ev","7","7.50",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
873,"736","γυναῖκες","Ev","8","8.2","γυναῖκες","γυνή","nnfpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
874,"737","γυνή","Ev","8","8.3","γυνή","γυνή","nnfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
875,"738","ἐπιτρόπου","Ev","8","8.3","ἐπιτρόπου","ἐπίτροπος","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
876,"739","Ἡρώδου","Ev","8","8.3","Ἡρώδου","Ἡρῴδης","ngmsp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
877,"-",",","Ev","8","8.3",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
878,"740","αἵτινες","Ev","8","8.3","αἵτινες","ὅστις","rrnfp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
879,"741","καὶ","Ev","8","8.3","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
880,"742","διηκόνουν","Ev","8","8.3","διηκόνουν","διακονέω","viia3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
881,"743","αὐτῷ","Ev","8","8.3","αὐτῷ","αὐτός","rpdms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
882,"744","ἀπὸ","Ev","8","8.3","ἀπὸ","ἀπό","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
883,"745","τῶν","Ev","8","8.3","τῶν","ὁ","dgnp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
884,"746","ὑπαρχόντων","Ev","8","8.3","ὑπαρχόντων","ὑπάρχω","vppagnp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
885,"747","αὐτῶν","Ev","8","8.3","αὐτῶν","αὐτός","rpgfp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
886,"-",".","Ev","8","8.3",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
887,"748","παραβολή","Ev","8","8.4","παραβολή","παραβολή","nnfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
888,"-",".","Ev","8","8.4",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
889,"749","ὁ","Ev","8","8.8","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
890,"750","ἔχων","Ev","8","8.8","ἔχων","ἔχω","vppanms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
891,"751","ὦτα","Ev","8","8.8","ὦτα","οὖς","nanpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
892,"752","ἀκουέτω","Ev","8","8.8","ἀκουέτω","ἀκούω","vdpa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
893,"-",".","Ev","8","8.8",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
894,"753","ἐπηρώτων","Ev","8","8.9","ἐπηρώτων","ἐπερωτάω","viia3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
895,"754","δὲ","Ev","8","8.9","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
896,"755","αὐτὸν","Ev","8","8.9","αὐτὸν","αὐτός","rpams","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
897,"756","οἱ","Ev","8","8.9","οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
898,"757","μαθηταὶ","Ev","8","8.9","μαθηταὶ","μαθητής","nnmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
899,"758","αὐτοῦ","Ev","8","8.9","αὐτοῦ","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
900,"759","τίς","Ev","8","8.9","τίς","τίς","rqnfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
901,"760","αὕτη","Ev","8","8.9","αὕτη","οὗτος","rdnfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
902,"761","εἴη","Ev","8","8.9","εἴη","εἰμί","vopa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
903,"762","ἡ","Ev","8","8.9","ἡ","ὁ","dnfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
904,"763","παραβολή","Ev","8","8.9","παραβολή","παραβολή","nnfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
905,"-",".","Ev","8","8.9",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
906,"764","ὁ","Ev","8","8.10","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
907,"765","δὲ","Ev","8","8.10","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
908,"766","εἶπεν","Ev","8","8.10","εἶπεν","λέγω","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
909,"-","·","Ev","8","8.10","·","·","·","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
910,"767","ὑμῖν","Ev","8","8.10","ὑμῖν","σύ","rpd-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
911,"768","δέδοται","Ev","8","8.10","δέδοται","δίδωμι","vixp3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
912,"769","γνῶναι","Ev","8","8.10","γνῶναι","γινώσκω","vnaa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
913,"770","τὰ","Ev","8","8.10","τὰ","ὁ","danp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
914,"771","μυστήρια","Ev","8","8.10","μυστήρια","μυστήριον","nanpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
915,"772","τῆς","Ev","8","8.10","τῆς","ὁ","dgfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
916,"773","βασιλείας","Ev","8","8.10","βασιλείας","βασιλεία","ngfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
917,"774","τοῦ","Ev","8","8.10","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
918,"775","θεοῦ","Ev","8","8.10","θεοῦ","θεός","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
919,"-",",","Ev","8","8.10",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
920,"776","τοῖς","Ev","8","8.10","τοῖς","ὁ","ddmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
921,"777","δὲ","Ev","8","8.10","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
922,"778","λοιποῖς","Ev","8","8.10","λοιποῖς","λοιπός","andmpn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
923,"779","ἐν","Ev","8","8.10","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
924,"780","παραβολαῖς","Ev","8","8.10","παραβολαῖς","παραβολή","ndfpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
925,"-",",","Ev","8","8.10",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
926,"781","ἵνα","Ev","8","8.10","ἵνα","ἵνα","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
927,"782","βλέποντες","Ev","8","8.10","βλέποντες","βλέπω","vppanmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
928,"783","μὴ","Ev","8","8.10","μὴ","μή","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
929,"784","βλέπωσιν","Ev","8","8.10","βλέπωσιν","βλέπω","vspa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
930,"785","καὶ","Ev","8","8.10","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
931,"786","ἀκούοντες","Ev","8","8.10","ἀκούοντες","ἀκούω","vppanmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
932,"787","μὴ","Ev","8","8.10","μὴ","μή","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
933,"788","συνιῶσιν","Ev","8","8.10","συνιῶσιν","συνίημι","vspa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
934,"-",".","Ev","8","8.10",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
935,"789","ἔστινν","Ev","8","8.11","ἔστιν","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
936,"790","δὲ","Ev","8","8.11","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
937,"791","αὕτη","Ev","8","8.11","αὕτη","οὗτος","rdnfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
938,"792","ἡ","Ev","8","8.11","ἡ","ὁ","dnfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
939,"793","παραβολή","Ev","8","8.11","παραβολή","παραβολή","nnfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
940,"-",".","Ev","8","8.11",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
941,"794","ὁ","Ev","8","8.11","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
942,"795","σπόρος","Ev","8","8.11","σπόρος","σπόρος","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
943,"796","ἐστὶν","Ev","8","8.11","ἐστὶν","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
944,"797","ὁ","Ev","8","8.11","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
945,"798","λόγος","Ev","8","8.11","λόγος","λόγος","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
946,"799","τοῦ","Ev","8","8.11","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
947,"800","θεοῦ","Ev","8","8.11","θεοῦ","θεός","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
948,"-",".","Ev","8","8.11",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
949,"801","οἱ","Ev","8","8.12","οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
950,"802","δὲ","Ev","8","8.12","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
951,"803","παρὰ","Ev","8","8.12","παρὰ","παρά","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
952,"804","τὴν","Ev","8","8.12","τὴν","ὁ","dafs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
953,"805","ὁδόν","Ev","8","8.12","ὁδόν","ὁδός","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
954,"806","εἰσίν","Ev","8","8.12","εἰσίν","εἰμί","vipa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
955,"807","οἱ","Ev","8","8.12","οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
956,"808","ἀκούσαντες","Ev","8","8.12","ἀκούσαντες","ἀκούω","vpaanmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
957,"-",",","Ev","8","8.12",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
958,"809","εἶτα","Ev","8","8.12","εἶτα","εἶτα","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
959,"810","ἔρχεται","Ev","8","8.12","ἔρχεται","ἔρχομαι","vipm3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
960,"811","ὁ","Ev","8","8.12","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
961,"812","διάβολος","Ev","8","8.12","διάβολος","διάβολος","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
962,"813","καὶ","Ev","8","8.12","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
963,"814","αἴρει","Ev","8","8.12","αἴρει","αἴρω","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
964,"815","τὸν","Ev","8","8.12","τὸν","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
965,"816","λόγον","Ev","8","8.12","λόγον","λόγος","namsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
966,"817","ἀπὸ","Ev","8","8.12","ἀπὸ","ἀπό","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
967,"818","τῆς","Ev","8","8.12","τῆς","ὁ","dgfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
968,"819","καρδίας","Ev","8","8.12","καρδίας","καρδία","ngfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
969,"820","αὐτῶν","Ev","8","8.12","αὐτῶν","αὐτός","rpgmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
970,"-",",","Ev","8","8.12",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
971,"821","ἵνα","Ev","8","8.12","ἵνα","ἵνα","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
972,"822","μὴ","Ev","8","8.12","μὴ","μή","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
973,"823","πιστεύσαντες","Ev","8","8.12","πιστεύσαντες","πιστεύω","vpaanmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
974,"824","σωθῶσιν","Ev","8","8.12","σωθῶσιν","σῴζω","vsap3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
975,"-",".","Ev","8","8.12",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
976,"825","οἱ","Ev","8","8.13","οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
977,"826","δὲ","Ev","8","8.13","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
978,"827","ἐπὶ","Ev","8","8.13","ἐπὶ","ἐπί","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
979,"828","τὴν","Ev","8","8.13","τὴν","ὁ","dafs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
980,"829","πέτραν","Ev","8","8.13","πέτραν","πέτρα","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
981,"830","οἳ","Ev","8","8.13","οἳ","ὅς","rrnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
982,"831","ὅταν","Ev","8","8.13","ὅταν","ὅταν","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
983,"832","ἀκούσωσιν","Ev","8","8.13","ἀκούσωσιν","ἀκούω","vsaa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
984,"833","μετὰ","Ev","8","8.13","μετὰ","μετά","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
985,"834","χαρᾶς","Ev","8","8.13","χαρᾶς","χαρά","ngfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
986,"835","δέχονται","Ev","8","8.13","δέχονται","δέχομαι","vipm3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
987,"836","τὸν","Ev","8","8.13","τὸν","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
988,"837","λόγον","Ev","8","8.13","λόγον","λόγος","namsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
989,"-",",","Ev","8","8.13",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
990,"838","καὶ","Ev","8","8.13","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
991,"839","οὗτοι","Ev","8","8.13","οὗτοι","οὗτος","rdnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
992,"840","ῥίζαν","Ev","8","8.13","ῥίζαν","ῥίζα","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
993,"841","οὐκ","Ev","8","8.13","οὐκ","οὐ","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
