"Work","Chapter","Verse","Version","Script" 
"1Cr","07","12","02TZ","[τοῖς δὲ λοιποῖς λέγω ἐγώ οὐχ ὁ κύριος εἴ τις ἀδελφὸς γυναῖκα ἔχει ἄπιστον καὶ αὕτη συνευδοκεῖ οἰκεῖν μετ᾽ αὐτοῦ μὴ ἀφιέτω αὐτήν·]" 
"1Cr","07","13","02TZ","[καὶ γυνὴ εἴ τις ἔχει ἄνδρα ἄπιστον καὶ οὗτος συνευδοκεῖ οἰκεῖν μετ᾽ αὐτῆς μὴ ἀφιέτω τὸν ἄνδρα.]" 
"1Cr","07","14","02TZ","[ἡγίασται γὰρ ὁ ἀνὴρ ὁ ἄπιστος ἐν τῇ γυναικί καὶ ἡγίασται ἡ γυνὴ ἡ ἄπιστος ἐν τῷ ἀδελφῷ· ἐπεὶ ἄρα τὰ τέκνα ὑμῶν ἀκάθαρτά ἐστιν νῦν δὲ ἅγιά ἐστιν.]" 
"1Cr","07","15","02TZ","[εἰ δὲ ὁ ἄπιστος χωρίζεται χωριζέσθω· οὐ δεδούλωται ὁ ἀδελφὸς ἢ ἡ ἀδελφὴ ἐν τοῖς τοιούτοις. ἐν δὲ εἰρήνῃ κέκληκεν ὑμᾶς ὁ θεός.]" 
"1Cr","07","16","02TZ","[τί γὰρ οἶδας γύναι εἰ τὸν ἄνδρα σώσεις; ἢ τί οἶδας ἄνερ εἰ τὴν γυναῖκα σώσεις;]" 
"1Cr","07","17","02TZ","[εἰ μὴ ἑκάστῳ ὡς μεμέρικεν ὁ κύριος ἕκαστον ὡς κέκληκεν ὁ θεός οὕτως περιπατείτω. καὶ οὕτως ἐν ταῖς ἐκκλησίαις πάσαις διατάσσομαι.]" 
"1Cr","07","18","02TZ","[περιτετμημένος τις ἐκλήθη; μὴ ἐπισπάσθω· ἐν ἀκροβυστίᾳ κέκληταί τις; μὴ περιτεμνέσθω.]" 
"1Cr","07","19","02TZ","[ἡ περιτομὴ οὐδέν ἐστιν καὶ ἡ ἀκροβυστία οὐδέν ἐστιν ἀλλὰ τήρησις ἐντολῶν θεοῦ.]" 
"1Cr","07","20","02TZ","[ἕκαστος ἐν τῇ κλήσει ᾗ ἐκλήθη ἐν ταύτῃ μενέτω.]" 
"1Cr","07","21","02TZ","[δοῦλος ἐκλήθης; μή σοι μελέτω· ἀλλ᾽ εἰ καὶ δύνασαι ἐλεύθερος γενέσθαι μᾶλλον χρῆσαι.]" 
"1Cr","07","22","02TZ","[ὁ γὰρ ἐν κυρίῳ κληθεὶς δοῦλος ἀπελεύθερος κυρίου ἐστίν· ὁμοίως ὁ ἐλεύθερος κληθεὶς δοῦλός ἐστιν Χριστοῦ.]" 
"1Cr","07","23","02TZ","[τιμῆς ἠγοράσθητε· μὴ γίνεσθε δοῦλοι ἀνθρώπων.]" 
"1Cr","07","24","02TZ","[ἕκαστος ἐν ᾧ ἐκλήθη ἀδελφοί ἐν τούτῳ μενέτω παρὰ θεῷ.]" 
"1Cr","07","25","02TZ","[περὶ δὲ τῶν παρθένων ἐπιταγὴν κυρίου οὐκ ἔχω γνώμην δὲ δίδωμι ὡς ἠλεημένος ὑπὸ κυρίου πιστὸς εἶναι.]" 
"1Cr","07","26","02TZ","[νομίζω οὖν τοῦτο καλὸν ὑπάρχειν διὰ τὴν ἐνεστῶσαν ἀνάγκην ὅτι καλὸν ἀνθρώπῳ τὸ οὕτως εἶναι.]" 
"1Cr","07","27","02TZ","[δέδεσαι γυναικί; μὴ ζήτει λύσιν· λέλυσαι ἀπὸ γυναικός; μὴ ζήτει γυναῖκα.]" 
"1Cr","07","28","02TZ","[ἐὰν δὲ καὶ γαμήσῃς οὐχ ἥμαρτες καὶ ἐὰν γήμῃ ἡ παρθένος οὐχ ἥμαρτεν· θλῖψιν δὲ τῇ σαρκὶ ἕξουσιν οἱ τοιοῦτοι ἐγὼ δὲ ὑμῶν φείδομαι.]" 
"1Cr","07","29","02TZ","[τοῦτο δέ φημι ἀδελφοί] ὅτι ὁ καιρὸς συνεσταλμένος ἐστίν." 
"1Cr","08","04","02TZ","[περὶ τῆς βρώσεως οὖν τῶν εἰδωλοθύτων οἴδαμεν ὅτι οὐδὲν εἴδωλον ἐν κόσμῳ καὶ ὅτι οὐδεὶς θεὸς εἰ μὴ εἷς.]" 
"1Cr","08","05","02TZ","[καὶ γὰρ εἴπερ εἰσὶν λεγόμενοι θεοὶ εἴτε ἐν οὐρανῷ εἴτε ἐπὶ γῆς ὥσπερ εἰσὶν θεοὶ πολλοὶ καὶ κύριοι πολλοί]" 
"1Cr","08","06","02TZ","[ἀλλ᾽ ἡμῖν εἷς θεὸς ὁ πατήρ ἐξ οὗ τὰ πάντα καὶ ἡμεῖς εἰς αὐτόν καὶ εἷς κύριος Ἰησοῦς Χριστός δι᾽ οὗ τὰ πάντα καὶ ἡμεῖς δι᾽ αὐτοῦ.]" 
"1Cr","09","07","02TZ","[τίς στρατεύεται ἰδίοις ὀψωνίοις ποτέ; τίς φυτεύει ἀμπελῶνα καὶ τὸν καρπὸν αὐτοῦ οὐκ ἐσθίει; ἢ τίς ποιμαίνει ποίμνην καὶ ἐκ τοῦ γάλακτος τῆς ποίμνης οὐκ ἐσθίει;]" 
"1Cr","09","08","02TZ","[μὴ κατὰ ἄνθρωπον ταῦτα λαλῶ] (ἢ) [] καὶ ὁ νόμος Μωϋσέως ταῦτα οὐ λέγει;" 
"1Cr","09","09","02TZ","[ἐν γὰρ τῷ Μωϋσέως νόμῳ γέγραπται· οὐ κημώσεις βοῦν ἀλοῶντα. μὴ τῶν βοῶν μέλει τῷ θεῷ;]" 
"1Cr","09","10","02TZ","[(ἢ δι᾽ ἡμᾶς πάντως λέγει; δι᾽ ἡμᾶς γὰρ ἐγράφη ὅτι ὀφείλει ἐπ᾽ ἐλπίδι ὁ ἀροτριῶν ἀροτριᾶν καὶ ὁ ἀλοῶν ἐπ᾽ ἐλπίδι τοῦ μετέχειν.)]" 
"1Cr","09","15","02TZ","[ἐγὼ δὲ οὐ κέχρημαι οὐδενὶ τούτων. οὐκ ἔγραψα δὲ ταῦτα ἵνα οὕτως γένηται ἐν ἐμοί· καλὸν γάρ μοι μᾶλλον ἀποθανεῖν ἤ τὸ καύχημά μου οὐδεὶς κενώσει.]" 
"1Cr","10","01","02TZ","[οὐ θέλω γὰρ ὑμᾶς ἀγνοεῖν ἀδελφοί ὅτι οἱ πατέρες ἡμῶν πάντες ὑπὸ τὴν νεφέλην ἦσαν καὶ πάντες διὰ τῆς θαλάσσης διῆλθον]" 
"1Cr","10","02","02TZ","[καὶ πάντες εἰς τὸν Μωϋσῆν ἐβαπτίσθησαν ἐν τῇ νεφέλῃ καὶ ἐν τῇ θαλάσσῃ]" 
"1Cr","10","03","02TZ","[καὶ πάντες τὸ αὐτὸ] πνευματικὸν ἔφαγον βρῶμα" 
"1Cr","10","04","02TZ","[καὶ πάντες τὸ αὐτὸ πνευματικὸν ἔπιον πόμα· ἔπινον γὰρ ἐκ πνευματικῆς ἀκολουθούσης πέτρας ἡ πέτρα δὲ ἦν ὁ Χριστός·]" 
"1Cr","10","05","02TZ","[ἀλλ᾽ οὐκ ἐν τοῖς πλείοσιν αὐτῶν εὐδόκησεν ὁ θεός· κατεστρώθησαν γὰρ ἐν τῇ ἐρήμῳ.]" 
"1Cr","10","06","02TZ","ταῦτα δὲ τύποι ἡμῖν ἐγενήθησαν πρὸς τὸ [μὴ εἶναι ἡμᾶς ἐπιθυμητὰς κακῶν καθὼς κἀκεῖνοι ἐπεθύμησαν.]" 
"1Cr","10","07","02TZ","[μηδὲ εἰδωλολάτραι γίνεσθε καθώς τινες αὐτῶν] ὥς γέγραπται· [ἐκάθισεν ὁ λαὸς φαγεῖν καὶ πεῖν καὶ ἀνέστησαν παίζειν.]" 
"1Cr","10","09","02TZ","μηδὲ ἐκπειράζωμεν τὸν Χριστόν [καθώς τινες αὐτῶν ἐξεπείρασαν καὶ ὑπὸ τῶν ὄφεων ἀπώλλυντο.]" 
"1Cr","10","10","02TZ","[μηδὲ γογγύζετε καθάπερ τινὲς αὐτῶν ἐγόγγυσαν καὶ ἀπώλοντο ὑπὸ τοῦ ὀλοθρευτοῦ.]" 
"1Cr","10","11","02TZ","ταῦτα δὲ καθῶς συνέβαινεν ἐκείνοις ἐγράφη πρὸς νουθεσίαν ἡμῶν [εἰς οὓς τὰ τέλη τῶν αἰώνων κατήντηκεν.]" 
"1Cr","10","19","02TZ","τί οὖν φημι; ὅτι ἱερόθυτόν τί ἐστιν ἢ εἰδωλόθυτον τί ἐστιν;" 
"1Cr","10","20","02TZ","ἀλλ᾽ ὅτι ἃ θύουσι δαιμονίοις καὶ οὐ θεῷ." 
"1Cr","10","25","02TZ","[πᾶν τὸ ἐν μακέλλῳ πωλούμενον ἐσθίετε μηδὲν ἀνακρίνοντες διὰ τὴν συνείδησιν·]" 
"1Cr","10","26","02TZ","[τοῦ κυρίου γὰρ ἡ γῆ καὶ τὸ πλήρωμα αὐτῆς.]" 
"1Cr","11","03","02TZ","[θέλω δὲ ὑμᾶς εἰδέναι ὅτι παντὸς ἀνδρὸς ἡ κεφαλὴ ὁ Χριστός ἐστιν κεφαλὴ δὲ γυναικὸς ὁ ἀνήρ κεφαλὴ δὲ τοῦ Χριστοῦ ὁ θεός.]" 
"1Cr","11","05","02TZ","[πᾶσα δὲ γυνὴ προσευχομένη ἢ προφητεύουσα ἀκατακαλύπτῳ τῇ κεφαλῇ καταισχύνει τὴν κεφαλὴν αὐτῆς· ἓν γάρ ἐστιν καὶ τὸ αὐτὸ τῇ ἐξυρημένῃ.]" 
"1Cr","11","07","02TZ","[ἀνὴρ μὲν γὰρ οὐκ ὀφείλει κατακαλύπτεσθαι τὴν κεφαλήν εἰκὼν καὶ δόξα θεοῦ ὑπάρχων· ἡ γυνὴ δὲ δόξα ἀνδρός ἐστιν.]" 
"1Cr","11","08","02TZ","[οὐ γάρ ἐστιν ἀνὴρ ἐκ γυναικός ἀλλὰ γυνὴ ἐξ ἀνδρός·]" 
"1Cr","11","09","02TZ","[καὶ γὰρ οὐκ ἐκτίσθη ἀνὴρ διὰ τὴν γυναῖκα ἀλλὰ γυνὴ διὰ τὸν ἄνδρα.]" 
"1Cr","11","10","02TZ","[διὰ τοῦτο ὀφείλει ἡ γυνὴ ἐξουσίαν ἔχειν ἐπὶ τῆς κεφαλῆς διὰ τοὺς ἀγγέλους.]" 
"1Cr","11","19","02TZ","[(δεῖ γὰρ καὶ αἱρέσεις ἐν ὑμῖν εἶναι ἵνα οἱ δόκιμοι φανεροὶ γένωνται ἐν ὑμῖν.)]" 
"1Cr","11","20","02TZ","[(συνερχομένων οὖν ὑμῶν ἐπὶ τὸ αὐτὸ οὐκ ἔστιν κυριακὸν δεῖπνον φαγεῖν·)]" 
"1Cr","11","21","02TZ","[(ἕκαστος γὰρ τὸ ἴδιον δεῖπνον προλαμβάνει ἐν τῷ φαγεῖν καὶ ὃς μὲν πεινᾷ ὃς δὲ μεθύει.)]" 
"1Cr","11","22","02TZ","[(μὴ γὰρ οἰκίας οὐκ ἔχετε εἰς τὸ ἐσθίειν καὶ πίνειν; ἢ τῆς ἐκκλησίας τοῦ θεοῦ καταφρονεῖτε καὶ καταισχύνετε τοὺς μὴ ἔχοντας; τί εἴπω ὑμῖν; ἐπαινέσω ὑμᾶς; ἐν τούτῳ οὐκ ἐπαινῶ.)]" 
"1Cr","11","23","02TZ","[(ἐγὼ γὰρ παρέλαβον ἀπὸ τοῦ κυρίου ὃ καὶ παρέδωκα ὑμῖν ὅτι ὁ κύριος Ἰησοῦς ἐν τῇ νυκτὶ ᾗ παρεδίδετο ἔλαβεν ἄρτον)]" 
"1Cr","11","24","02TZ","[(καὶ εὐχαριστήσας ἔκλασεν καὶ εἶπεν· τοῦτό μού ἐστιν τὸ σῶμα τὸ ὑπὲρ ὑμῶν· τοῦτο ποιεῖτε εἰς τὴν ἐμὴν ἀνάμνησιν.)]" 
"1Cr","11","25","02TZ","[(ὡσαύτως καὶ τὸ ποτήριον μετὰ τὸ δειπνῆσαι λέγων· τοῦτο τὸ ποτήριον ἡ καινὴ διαθήκη ἐστὶν ἐν τῷ ἐμῷ αἵματι· τοῦτο ποιεῖτε ὁσάκις ἐὰν πίνητε εἰς τὴν ἐμὴν ἀνάμνησιν.)]" 
"1Cr","11","26","02TZ","[(ὁσάκις γὰρ ἐὰν ἐσθίητε τὸν ἄρτον τοῦτον καὶ τὸ ποτήριον πίνητε τὸν θάνατον τοῦ κυρίου καταγγέλλετε ἄχρι οὗ ἔλθῃ.)]" 
"1Cr","11","27","02TZ","[(ὥστε ὃς ἂν ἐσθίῃ τὸν ἄρτον ἢ πίνῃ τὸ ποτήριον τοῦ κυρίου ἀναξίως ἔνοχος ἔσται τοῦ σώματος καὶ τοῦ αἵματος τοῦ κυρίου.)]" 
"1Cr","11","28","02TZ","[(δοκιμαζέτω δὲ ἄνθρωπος ἑαυτόν καὶ οὕτως ἐκ τοῦ ἄρτου ἐσθιέτω καὶ ἐκ τοῦ ποτηρίου πινέτω·)]" 
"1Cr","11","29","02TZ","[(ὁ γὰρ ἐσθίων καὶ πίνων κρίμα ἑαυτῷ ἐσθίει καὶ πίνει μὴ διακρίνων τὸ σῶμα.)]" 
"1Cr","11","30","02TZ","[(διὰ τοῦτο ἐν ὑμῖν πολλοὶ ἀσθενεῖς καὶ ἄρρωστοι καὶ κοιμῶνται ἱκανοί.)]" 
"1Cr","11","31","02TZ","[(εἰ δὲ ἑαυτοὺς διεκρίνομεν οὐκ ἂν ἐκρινόμεθα·)]" 
"1Cr","11","32","02TZ","[(κρινόμενοι δὲ ὑπὸ τοῦ κυρίου παιδευόμεθα ἵνα μὴ σὺν τῷ κόσμῳ κατακριθῶμεν.)]" 
"1Cr","11","33","02TZ","[(ὥστε ἀδελφοί μου συνερχόμενοι εἰς τὸ φαγεῖν ἀλλήλους ἐκδέχεσθε.)]" 
"1Cr","11","34","02TZ","[(εἴ τις πεινᾷ ἐν οἴκῳ ἐσθιέτω ἵνα μὴ εἰς κρίμα συνέρχησθε. τὰ δὲ λοιπὰ ὡς ἂν ἔλθω διατάξομαι.)]" 
"1Cr","12","01","02TZ","[περὶ δὲ τῶν πνευματικῶν ἀδελφοί οὐ θέλω ὑμᾶς ἀγνοεῖν.]" 
"1Cr","12","08","02TZ","[ᾧ μὲν γὰρ διὰ τοῦ πνεύματος δίδοται λόγος σοφίας ἄλλῳ δὲ λόγος γνώσεως κατὰ τὸ αὐτὸ πνεῦμα]" 
"1Cr","12","09","02TZ","[ἑτέρῳ πίστις ἐν τῷ αὐτῷ πνεύματι ἄλλῳ δὲ] χαρίσμα ἰαμάτων [ἐν τῷ ἑνὶ πνεύματι]" 
"1Cr","12","10","02TZ","[ἄλλῳ δὲ ἐνεργήματα δυνάμεων ἄλλῳ δὲ προφητεία ἄλλῳ δὲ διάκρισις πνευμάτων ἑτέρῳ γένη γλωσσῶν ἄλλῳ δὲ ἑρμηνεία γλωσσῶν·]" 
"1Cr","12","12","02TZ","[καθάπερ γὰρ τὸ σῶμα ἕν ἐστιν καὶ μέλη πολλὰ ἔχει πάντα δὲ τὰ μέλη τοῦ σώματος πολλὰ ὄντα ἕν ἐστιν σῶμα οὕτως καὶ ὁ Χριστός·]" 
"1Cr","12","13","02TZ","[καὶ γὰρ ἐν ἑνὶ πνεύματι ἡμεῖς πάντες εἰς ἓν σῶμα ἐβαπτίσθημεν εἴτε Ἰουδαῖοι εἴτε Ἕλληνες εἴτε δοῦλοι εἴτε ἐλεύθεροι καὶ πάντες ἓν πνεῦμα ἐποτίσθημεν.]" 
"1Cr","12","14","02TZ","[καὶ γὰρ τὸ σῶμα οὐκ ἔστιν ἓν μέλος ἀλλὰ πολλά.]" 
"1Cr","12","15","02TZ","[ἐὰν εἴπῃ ὁ πούς· ὅτι οὐκ εἰμὶ χείρ οὐκ εἰμὶ ἐκ τοῦ σώματος οὐ παρὰ τοῦτο οὐκ ἔστιν ἐκ τοῦ σώματος.]" 
"1Cr","12","16","02TZ","[καὶ ἐὰν εἴπῃ τὸ οὖς· ὅτι οὐκ εἰμὶ ὀφθαλμός οὐκ εἰμὶ ἐκ τοῦ σώματος οὐ παρὰ τοῦτο οὐκ ἔστιν ἐκ τοῦ σώματος.]" 
"1Cr","12","17","02TZ","[εἰ ὅλον τὸ σῶμα ὀφθαλμός ποῦ ἡ ἀκοή; εἰ ὅλον ἀκοή ποῦ ἡ ὄσφρησις;]" 
"1Cr","12","18","02TZ","[νυνὶ δὲ ὁ θεὸς ἔθετο τὰ μέλη ἓν ἕκαστον αὐτῶν ἐν τῷ σώματι καθὼς ἠθέλησεν.]" 
"1Cr","12","19","02TZ","[εἰ δὲ ἦν τὰ πάντα ἓν μέλος ποῦ τὸ σῶμα;]" 
"1Cr","12","20","02TZ","[νῦν δὲ πολλὰ μὲν μέλη ἓν δὲ σῶμα.]" 
"1Cr","12","21","02TZ","[οὐ δύναται δὲ ὁ ὀφθαλμὸς εἰπεῖν τῇ χειρί· χρείαν σου οὐκ ἔχω ἢ πάλιν ἡ κεφαλὴ τοῖς ποσίν· χρείαν ὑμῶν οὐκ ἔχω·]" 
"1Cr","12","22","02TZ","[ἀλλὰ πολλῷ μᾶλλον τὰ δοκοῦντα μέλη τοῦ σώματος ἀσθενέστερα ὑπάρχειν ἀναγκαῖά ἐστιν]" 
"1Cr","12","23","02TZ","[καὶ ἃ δοκοῦμεν ἀτιμότερα εἶναι τοῦ σώματος τούτοις τιμὴν περισσοτέραν περιτίθεμεν καὶ τὰ ἀσχήμονα ἡμῶν εὐσχημοσύνην περισσοτέραν ἔχει]" 
"1Cr","12","24","02TZ","[τὰ δὲ εὐσχήμονα ἡμῶν οὐ χρείαν ἔχει. ἀλλὰ ὁ θεὸς συνεκέρασεν τὸ σῶμα] τῷ ὑστεροῦντι [περισσοτέραν δοὺς τιμήν]" 
"1Cr","12","31","02TZ","[ζηλοῦτε δὲ τὰ χαρίσματα τὰ μείζονα· καὶ ἔτι καθ᾽ ὑπερβολὴν ὁδὸν ὑμῖν δείκνυμι.]" 
"1Cr","13","01","02TZ","[(ἐὰν ταῖς γλώσσαις τῶν ἀνθρώπων λαλῶ καὶ τῶν ἀγγέλων ἀγάπην δὲ μὴ ἔχω γέγονα χαλκὸς ἠχῶν ἢ κύμβαλον ἀλαλάζον.)]" 
"1Cr","13","02","02TZ","[(καὶ ἐὰν ἔχω προφητείαν καὶ εἰδῶ τὰ μυστήρια πάντα καὶ πᾶσαν τὴν γνῶσιν καὶ ἐὰν ἔχω πᾶσαν τὴν πίστιν ὥστε ὄρη μεθιστάναι ἀγάπην δὲ μὴ ἔχω οὐθέν εἰμι.)]" 
"1Cr","13","03","02TZ","[(καὶ ἐὰν ψωμίσω πάντα τὰ ὑπάρχοντά μου καὶ ἐὰν παραδῶ τὸ σῶμά μου ἵνα καυθήσομαι ἀγάπην δὲ μὴ ἔχω οὐθὲν ὠφελοῦμαι.)]" 
"1Cr","13","04","02TZ","[(ἡ ἀγάπη μακροθυμεῖ χρηστεύεται ἡ ἀγάπη οὐ ζηλοῖ ἡ ἀγάπη οὐ περπερεύεται οὐ φυσιοῦται)]" 
"1Cr","13","05","02TZ","[(οὐκ ἀσχημονεῖ οὐ ζητεῖ τὰ ἑαυτῆς οὐ παροξύνεται οὐ λογίζεται τὸ κακόν)]" 
"1Cr","13","06","02TZ","[(οὐ χαίρει ἐπὶ τῇ ἀδικίᾳ συνχαίρει δὲ τῇ ἀληθείᾳ·)]" 
"1Cr","13","07","02TZ","[(πάντα στέγει πάντα πιστεύει πάντα ἐλπίζει πάντα ὑπομένει.)]" 
"1Cr","13","08","02TZ","[(ἡ ἀγάπη οὐδέποτε πίπτει· εἴτε δὲ προφητεῖαι καταργηθήσονται· εἴτε γλῶσσαι παύσονται· εἴτε γνῶσις καταργηθήσεται.)]" 
"1Cr","13","09","02TZ","[(ἐκ μέρους γὰρ γινώσκομεν καὶ ἐκ μέρους προφητεύομεν·)]" 
"1Cr","13","10","02TZ","[(ὅταν δὲ ἔλθῃ τὸ τέλειον τὸ ἐκ μέρους καταργηθήσεται.)]" 
"1Cr","13","11","02TZ","[(ὅτε ἤμην νήπιος ἐλάλουν ὡς νήπιος ἐφρόνουν ὡς νήπιος ἐλογιζόμην ὡς νήπιος· ὅτε γέγονα ἀνήρ κατήργηκα τὰ τοῦ νηπίου.)]" 
"1Cr","13","12","02TZ","[(βλέπομεν γὰρ ἄρτι δι᾽ ἐσόπτρου ἐν αἰνίγματι τότε δὲ πρόσωπον πρὸς πρόσωπον· ἄρτι γινώσκω ἐκ μέρους τότε δὲ ἐπιγνώσομαι καθὼς καὶ ἐπεγνώσθην.)]" 
"1Cr","13","13","02TZ","[(νυνὶ δὲ μένει πίστις ἐλπίς ἀγάπη τὰ τρία ταῦτα· μείζων δὲ τούτων ἡ ἀγάπη.)]" 
"1Cr","14","19","02TZ","[ἀλλὰ ἐν ἐκκλησίᾳ θέλω] πέντε λόγους διὰ τὸν νόμον λαλῆσαι [ἵνα καὶ ἄλλους κατηχήσω ἢ μυρίους λόγους ἐν γλώσσῃ.]" 
"1Cr","14","21","02TZ","[ἐν τῷ νόμῳ γέγραπται ὅτι ἐν ἑτερογλώσσοις καὶ ἐν χείλεσιν ἑτέρων λαλήσω πρὸς τὸν λαὸν τοῦτον.]" 
"1Cr","14","26","02TZ","[τί οὖν ἐστιν ἀδελφοί; ὅταν συνέρχησθε ἕκαστος ψαλμὸν ἔχει διδαχὴν ἔχει ἀποκάλυψιν ἔχει γλῶσσαν ἔχει ἑρμηνείαν ἔχει· πάντα πρὸς οἰκοδομὴν γινέσθω.]" 
"1Cr","14","34","02TZ","αἱ γυναῖκες ἐν ἐκκλησίᾳ σιγάτωσαν· [οὐ γὰρ ἐπιτρέπεται αὐταῖς λαλεῖν ἀλλὰ ὑποτασσέσθωσαν καθὼς καὶ ὁ νόμος λέγει.]" 
"1Cr","14","35","02TZ","[εἰ δέ τι μαθεῖν θέλουσιν ἐν οἴκῳ τοὺς ἰδίους ἄνδρας ἐπερωτάτωσαν· αἰσχρὸν γάρ ἐστιν γυναικὶ λαλεῖν ἐν ἐκκλησίᾳ.]" 
"1Cr","15","01a","02TZ","[γνωρίζω δὲ ὑμῖν ἀδελφοί τὸ εὐαγγέλιον ὃ εὐηγγελισάμην ὑμῖν]" 
"1Cr","15","03","02TZ","[(παρέδωκα γὰρ ὑμῖν ἐν πρώτοις ὃ καὶ παρέλαβον ὅτι Χριστὸς ἀπέθανεν ὑπὲρ τῶν ἁμαρτιῶν ἡμῶν κατὰ τὰς γραφάς)]" 
"1Cr","15","04","02TZ","[(καὶ ὅτι ἐτάφη καὶ ὅτι ἐγήγερται τῇ ἡμέρᾳ τῇ τρίτῃ κατὰ τὰς γραφάς)]" 
"1Cr","15","11b","02TZ","[οὕτως κηρύσσομεν καὶ οὕτως ἐπιστεύσατε.]" 
"1Cr","15","12","02TZ","[εἰ δὲ Χριστὸς κηρύσσεται ὅτι ἐγήγερται ἐκ νεκρῶν πῶς λέγουσιν ἐν ὑμῖν τινες ὅτι ἀνάστασις νεκρῶν οὐκ ἔστιν;]" 
"1Cr","15","17","02TZ","[εἰ δὲ Χριστὸς οὐκ ἐγήγερται ματαία ἡ πίστις ὑμῶν ἔτι ἐστὲ ἐν ταῖς ἁμαρτίαις ὑμῶν.]" 
"1Cr","15","21","02TZ","[ἐπειδὴ γὰρ δι᾽ ἀνθρώπου θάνατος καὶ δι᾽ ἀνθρώπου ἀνάστασις νεκρῶν.]" 
"1Cr","15","22","02TZ","[ὥσπερ γὰρ ἐν τῷ Ἀδὰμ πάντες ἀποθνῄσκουσιν οὕτως καὶ ἐν τῷ Χριστῷ πάντες ζῳοποιηθήσονται.]" 
"1Cr","15","25","02TZ","[δεῖ γὰρ αὐτὸν βασιλεύειν ἄχρι οὗ θῇ πάντας τοὺς ἐχθροὺς ὑπὸ τοὺς πόδας αὐτοῦ.]" 
"1Cr","15","29","02TZ","[ἐπεὶ τί ποιήσουσιν οἱ βαπτιζόμενοι ὑπὲρ τῶν νεκρῶν; εἰ ὅλως νεκροὶ οὐκ ἐγείρονται τί καὶ βαπτίζονται ὑπὲρ αὐτῶν;]" 
"1Cr","15","30","02TZ","[τί καὶ ἡμεῖς κινδυνεύομεν πᾶσαν ὥραν;]" 
"1Cr","15","31","02TZ","[καθ᾽ ἡμέραν ἀποθνῄσκω νὴ τὴν ὑμετέραν καύχησιν ἀδελφοί ἣν ἔχω ἐν Χριστῷ Ἰησοῦ τῷ κυρίῳ ἡμῶν.]" 
"1Cr","15","32","02TZ","[εἰ κατὰ ἄνθρωπον ἐθηριομάχησα ἐν Ἐφέσῳ τί μοι τὸ ὄφελος; εἰ νεκροὶ οὐκ ἐγείρονται φάγωμεν καὶ πίωμεν αὔριον γὰρ ἀποθνῄσκομεν.]" 
"1Cr","15","33","02TZ","[μὴ πλανᾶσθε· φθείρουσιν ἤθη χρηστὰ ὁμιλίαι κακαί.]" 
"1Cr","15","34","02TZ","[ἐκνήψατε δικαίως καὶ μὴ ἁμαρτάνετε· ἀγνωσίαν γὰρ θεοῦ τινες ἔχουσιν· πρὸς ἐντροπὴν ὑμῖν λαλῶ.]" 
"1Cr","15","35","02TZ","[ἀλλὰ ἐρεῖ τις· πῶς ἐγείρονται οἱ νεκροί; ποίῳ δὲ σώματι ἔρχονται;]" 
"1Cr","15","36","02TZ","[ἄφρων σὺ ὃ σπείρεις οὐ ζῳοποιεῖται ἐὰν μὴ] πρῶτον ἀποθάνῃ." 
"1Cr","15","37","02TZ","[καὶ ὃ σπείρεις οὐ τὸ σῶμα τὸ γενησόμενον σπείρεις ἀλλὰ γυμνὸν κόκκον εἰ τύχοι σίτου ἤ τινος τῶν λοιπῶν·]" 
"1Cr","15","38","02TZ","[ὁ δὲ θεὸς δίδωσιν αὐτῷ σῶμα καθὼς ἠθέλησεν καὶ ἑκάστῳ τῶν σπερμάτων ἴδιον σῶμα.]" 
"1Cr","15","39","02TZ","[οὐ πᾶσα σὰρξ ἡ αὐτὴ σάρξ ἀλλὰ ἄλλη μὲν ἀνθρώπων ἄλλη δὲ σὰρξ κτηνῶν ἄλλη δὲ σὰρξ πτηνῶν ἄλλη δὲ ἰχθύων.]" 
"1Cr","15","40","02TZ","[καὶ σώματα ἐπουράνια καὶ σώματα ἐπίγεια· ἀλλὰ ἑτέρα μὲν ἡ τῶν ἐπουρανίων δόξα ἑτέρα δὲ ἡ τῶν ἐπιγείων.]" 
"1Cr","15","41","02TZ","[ἄλλη δόξα ἡλίου καὶ ἄλλη δόξα σελήνης καὶ ἄλλη δόξα ἀστέρων· ἀστὴρ γὰρ ἀστέρος διαφέρει ἐν δόξῃ.]" 
"1Cr","15","42","02TZ","[οὕτως καὶ ἡ ἀνάστασις τῶν νεκρῶν. σπείρεται ἐν φθορᾷ ἐγείρεται ἐν ἀφθαρσίᾳ·]" 
"1Cr","15","43","02TZ","[σπείρεται ἐν ἀτιμίᾳ ἐγείρεται ἐν δόξῃ· σπείρεται ἐν ἀσθενείᾳ ἐγείρεται ἐν δυνάμει.]" 
"1Cr","15","44","02TZ","[σπείρεται σῶμα ψυχικόν ἐγείρεται σῶμα πνευματικόν. εἰ ἔστιν σῶμα ψυχικόν ἔστιν καὶ πνευματικόν.]" 
"1Cr","15","45","02TZ","ἐγένετο ὁ πρῶτος ἄνθρωπος Ἀδὰμ εἰς ψυχὴν ζῶσαν ὁ ἔσχατος κύριος εἰς πνεῦμα ζῳοποιοῦν." 
